Begin,Description,End,FACILITY,Module,RES_TK,Tool,User_id,WBS
2023-01-17 11:00:00,SiGe measurement,2023-01-17 12:00:00,PLINE300,"",4232344,ALERIS,muraki29,32005/01675
2023-01-17 11:30:00,bake,2023-01-17 13:00:00,PLINE300,LP3,4232821,LAM_E5_2,kam,31199/01617
2023-01-17 11:30:00,bake,2023-01-17 13:00:00,PLINE300,PM2,4232822,LAM_E5_2,kam,31199/01617
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,LP1,4232614,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,LP2,4232615,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,LP3,4232616,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,PM1,4232617,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,PM2,4232618,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,PM2,4232619,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,PM2,4232620,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,PM3,4232621,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,blocked for demo,2023-01-17 17:00:00,PLINE300,PM3,4232622,XP4_4,kramac15,30990/32063
2023-01-17 12:00:00,curing CUF,2023-01-17 19:00:00,PLINE200,"",4232662,BLUE_M_BCB,cuypers,31012/01084
2023-01-17 12:00:00,Inpria,2023-01-17 12:30:00,PLINE300,"",4232306,TR3300,choudr12,31199/31247
2023-01-17 12:00:00,Manually check wafer surface,2023-01-17 14:00:00,PLINE300,"",4232850,INS3300,guo48,98300/14175
2023-01-17 12:00:00,meas,2023-01-17 14:00:00,PLINE300,"",4232268,H5000_2,kato15,31199/31074
2023-01-17 12:00:00,private work,2023-01-17 16:00:00,PLINE300,BOTL,4232223,TRDUOS,zander27,31199/31191
2023-01-17 12:00:00,private work,2023-01-17 16:00:00,PLINE300,TOPL,4232224,TRDUOS,zander27,31199/31191
2023-01-17 12:00:00,process,2023-01-17 13:00:00,PLINE300,"",4232354,SCD100,negreira,31199/02273
2023-01-17 12:30:00,expose,2023-01-17 13:00:00,PLINE300,"",4232451,TR2000,vdbroecn,31199/31811
2023-01-17 13:00:00,ASM internal development,2023-01-17 14:00:00,PLINE300,LP1,4231632,DNS_6,kim11,30990/01658
2023-01-17 13:00:00,ASM internal development,2023-01-17 14:00:00,PLINE300,MPC2,4231633,DNS_6,kim11,30990/01658
2023-01-17 13:00:00,Backside etch with TMAH,2023-01-17 13:30:00,PLINE300,LP1,4232347,DNS_4,hsingy35,30990/02249
2023-01-17 13:00:00,Backside etch with TMAH,2023-01-17 13:30:00,PLINE300,SM2,4232348,DNS_4,hsingy35,30990/02249
2023-01-17 13:00:00,Cu process set-up,2023-01-17 19:00:00,PLINE300,LP3,4232693,F_REX300X_1,nomura57,31399/01183
2023-01-17 13:00:00,Cu process set-up,2023-01-17 19:00:00,PLINE300,PM_C,4232694,F_REX300X_1,nomura57,31399/01183
2023-01-17 13:00:00,Cu process set-up,2023-01-17 19:00:00,PLINE300,PM_D,4232695,F_REX300X_1,nomura57,31399/01183
2023-01-17 13:00:00,DSA,2023-01-17 15:00:00,PLINE300,"",4232138,KLA2925,vanbel53,31199/00650
2023-01-17 13:00:00,Inpria,2023-01-17 15:00:00,PLINE300,"",4231069,TR3300,wouter51,31199/31247
2023-01-17 13:00:00,LTC,2023-01-17 15:00:00,PLINE200,"",4232040,AP300,uruena10,32299/00013
2023-01-17 13:00:00,measure,2023-01-17 15:00:00,PLINE300,"",4231899,HITACHI9380,wang24,32299/00013
2023-01-17 13:00:00,wp3,2023-01-17 22:00:00,PLINE300,"",4232575,GS1000,vdheuvel,31199/01886
2023-01-17 13:30:00,AL214704/2,2023-01-17 16:00:00,PLINE200,"",4232526,SAM_AW300,chen70,31012/01506
2023-01-17 14:00:00,CH P48,2023-01-17 17:30:00,PLINE300,LP1,4232465,TEL_TACTRAS3,demand38,31199/31021
2023-01-17 14:00:00,CH P48,2023-01-17 17:30:00,PLINE300,PM1,4232466,TEL_TACTRAS3,demand38,31199/31021
2023-01-17 14:00:00,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,PLINE300,LP1,4231624,INTREPID_2,kim11,30990/01658
2023-01-17 14:00:00,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,PLINE300,LP2,4231625,INTREPID_2,kim11,30990/01658
2023-01-17 14:00:00,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,PLINE300,LP3,4231626,INTREPID_2,kim11,30990/01658
2023-01-17 14:00:00,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,PLINE300,PM1,4231627,INTREPID_2,kim11,30990/01658
2023-01-17 14:00:00,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,PLINE300,PM2,4231628,INTREPID_2,kim11,30990/01658
2023-01-17 14:00:00,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,PLINE300,PM3,4231629,INTREPID_2,kim11,30990/01658
2023-01-17 14:00:00,Coupon processing in PM1 and PM2,2023-01-17 17:00:00,PLINE300,PM4,4231630,INTREPID_2,kim11,30990/01658
2023-01-17 14:00:00,development,2023-01-18 00:00:00,PLINE300,CH2_MC,4231737,ENDURA_5,devul,31499/02251
2023-01-17 14:00:00,development,2023-01-18 00:00:00,PLINE300,CH3,4231738,ENDURA_5,devul,31499/02251
2023-01-17 14:00:00,development,2023-01-18 00:00:00,PLINE300,CHE,4231739,ENDURA_5,devul,31499/02251
2023-01-17 14:00:00,development,2023-01-18 00:00:00,PLINE300,CHF,4231740,ENDURA_5,devul,31499/02251
2023-01-17 14:00:00,development,2023-01-18 00:00:00,PLINE300,LP1,4231741,ENDURA_5,devul,31499/02251
2023-01-17 14:00:00,development,2023-01-18 00:00:00,PLINE300,LP2,4231742,ENDURA_5,devul,31499/02251
2023-01-17 14:00:00,Etch,2023-01-17 14:30:00,PLINE300,LP3,4232549,LAM_E5,raymae79,98601/01062
2023-01-17 14:00:00,Etch,2023-01-17 14:30:00,PLINE300,PM4,4232550,LAM_E5,raymae79,98601/01062
2023-01-17 14:00:00,i,2023-01-17 15:00:00,PLINE300,"",4228622,SEMVISION,maes72,44999/01997
2023-01-17 14:00:00,Inpria,2023-01-17 15:00:00,PLINE300,"",4232827,H5000_2,choudr12,31199/31247
2023-01-17 14:00:00,Lam Process,2023-01-17 14:30:00,PLINE300,LP1,4232658,DVPRIME_1,huang72,31199/01617
2023-01-17 14:00:00,Lam Process,2023-01-17 14:30:00,PLINE300,LP2,4232659,DVPRIME_1,huang72,31199/01617
2023-01-17 14:00:00,Lam Process,2023-01-17 14:30:00,PLINE300,PM_L1,4232660,DVPRIME_1,huang72,31199/01617
2023-01-17 14:00:00,Lam Process,2023-01-17 14:30:00,PLINE300,PM_L2,4232661,DVPRIME_1,huang72,31199/01617
2023-01-17 14:00:00,meas,2023-01-17 15:00:00,PLINE300,"",4232900,H6300_2,baerts,31199/00653
2023-01-17 14:00:00,measure Aether wafers,2023-01-17 15:00:00,PLINE300,"",4232860,SCD100,gullo50,31199/01617
2023-01-17 14:00:00,Merck,2023-01-17 15:00:00,PLINE300,"",4231879,SC3400,hillen84,31199/01680
2023-01-17 14:00:00,Merck,2023-01-17 15:00:00,PLINE300,"",4231880,TR3400,hillen84,31199/01680
2023-01-17 14:00:00,Premeasurements,2023-01-17 20:30:00,PLINE300,LP1,4232671,F_REX300X_1,pittev,31399/01183
2023-01-17 14:00:00,Premeasurements,2023-01-17 20:30:00,PLINE300,LP2,4232672,F_REX300X_1,pittev,31399/01183
2023-01-17 14:00:00,Premeasurements,2023-01-17 20:30:00,PLINE300,NOVA,4232673,F_REX300X_1,pittev,31399/01183
2023-01-17 14:00:00,Processing SAW,2023-01-17 18:00:00,PLINE300,LP1,4232667,F_REX300X_2,pittev,32299/01809
2023-01-17 14:00:00,Processing SAW,2023-01-17 18:00:00,PLINE300,LP2,4232668,F_REX300X_2,pittev,32299/01809
2023-01-17 14:00:00,Processing SAW,2023-01-17 18:00:00,PLINE300,PM_C,4232669,F_REX300X_2,pittev,32299/01809
2023-01-17 14:00:00,Processing SAW,2023-01-17 18:00:00,PLINE300,PM_D,4232670,F_REX300X_2,pittev,32299/01809
2023-01-17 14:00:00,rax,2023-01-17 15:00:00,PLINE300,"",4232458,SC1950,kim69,31199/31147
2023-01-17 14:00:00,rax,2023-01-17 15:00:00,PLINE300,BOTL,4232459,TR1950,kim69,31199/31147
2023-01-17 14:00:00,TEMprep,2023-01-17 22:00:00,PLINE300,"",4232514,HELIOS450,nelisl,42199/00160
2023-01-17 14:00:00,Use,2023-01-17 16:00:00,PLINE300,"",4232453,H6300,zidan45,31199/01988
2023-01-17 14:00:00,wafer etch,2023-01-17 14:30:00,PLINE300,LP1,4232508,LAM_E6,kadir70,31199/01713
2023-01-17 14:00:00,wafer etch,2023-01-17 14:30:00,PLINE300,PM5,4232509,LAM_E6,kadir70,31199/01713
2023-01-17 14:00:00,XSEM,2023-01-17 15:00:00,PLINE300,"",4232825,SU8000,maes72,98300/14175
2023-01-17 14:30:00,Use,2023-01-17 15:00:00,PLINE300,LP4,4232632,LAM_E6,raymae79,98601/01062
2023-01-17 14:30:00,Use,2023-01-17 15:00:00,PLINE300,PM4,4232633,LAM_E6,raymae79,98601/01062
2023-01-17 15:00:00,40 um TOK FEM,2023-01-17 16:00:00,PLINE200,"",4232516,AP300,uruena10,32299/00013
2023-01-17 15:00:00,coat,2023-01-17 15:30:00,PLINE300,"",4232443,TR3300,fukumu91,31199/02008
2023-01-17 15:00:00,etch coupons,2023-01-17 17:00:00,PLINE300,LP2,4232593,TEL_TACTRAS3,paolil45,31199/01988
2023-01-17 15:00:00,etch coupons,2023-01-17 17:00:00,PLINE300,PM6,4232594,TEL_TACTRAS3,paolil45,31199/01988
2023-01-17 15:00:00,III-V,2023-01-17 19:00:00,PLINE300,LP1,4232351,AIXTRON,alcott43,32414/01367
2023-01-17 15:00:00,III-V,2023-01-17 19:00:00,PLINE300,PM3,4232352,AIXTRON,alcott43,32414/01367
2023-01-17 15:00:00,LAM,2023-01-17 16:00:00,PLINE300,"",4232049,SC3400,huang72,31199/01617
2023-01-17 15:00:00,LAM,2023-01-17 16:00:00,PLINE300,"",4232050,TR3400,huang72,31199/01617
2023-01-17 15:00:00,M2MF defectivity Core Pull,2023-01-17 23:00:00,PLINE300,"",4232666,PROVISION2E,herman57,31199/00653
2023-01-17 15:00:00,meas,2023-01-17 18:00:00,PLINE300,PM,4231427,EP5,baskar86,31199/01565
2023-01-17 15:00:00,R,2023-01-17 15:30:00,PLINE300,"",4232303,TR2000,hillen84,31199/01680
2023-01-17 15:00:00,R,2023-01-17 16:00:00,PLINE300,"",4232592,HITACHI5000,hillen84,31199/01680
2023-01-17 15:00:00,rax,2023-01-17 16:00:00,PLINE300,"",4232496,SC1950,kim69,31199/31147
2023-01-17 15:00:00,rax,2023-01-17 16:00:00,PLINE300,BOTL,4232497,TR1950,kim69,31199/31147
2023-01-17 15:00:00,rax,2023-01-17 17:30:00,PLINE300,"",4232449,KLA2925,kim69,31199/31147
2023-01-17 15:00:00,sem,2023-01-17 18:00:00,PLINE300,"",4229792,SEMVISION,beirnaer,32299/00013
2023-01-17 15:00:00,sipp,2023-01-17 19:00:00,PLINE300,"",4231893,H6300_2,baerts,31199/00653
2023-01-17 15:00:00,Xp4_4-PM3 escalation,2023-01-17 16:00:00,PLINE300,"",4232846,SP3,jagalu79,30990/02250
2023-01-17 15:00:00,XRF,2023-01-17 16:00:00,PLINE300,"",4232944,2830ZT,mandal97,31499/01284
2023-01-17 15:30:00,CFET Recipe tests,2023-01-17 16:30:00,PLINE300,LP2,4232895,LAM_E6,choudh58,38199/01951
2023-01-17 15:30:00,CFET Recipe tests,2023-01-17 16:30:00,PLINE300,PM1,4232896,LAM_E6,choudh58,38199/01951
2023-01-17 15:30:00,coupon etching,2023-01-17 18:30:00,PLINE300,LP2,4232362,LAM_E5,fathze21,31299/02062
2023-01-17 15:30:00,coupon etching,2023-01-17 18:30:00,PLINE300,PM3,4232363,LAM_E5,fathze21,31299/02062
2023-01-17 15:30:00,Lam Process,2023-01-17 17:00:00,PLINE300,LP1,4232651,EXCEL_2,huang72,31199/01617
2023-01-17 15:30:00,Lam Process,2023-01-17 17:00:00,PLINE300,LP2,4232652,EXCEL_2,huang72,31199/01617
2023-01-17 15:30:00,Lam Process,2023-01-17 17:00:00,PLINE300,PM3,4232653,EXCEL_2,huang72,31199/01617
2023-01-17 15:30:00,meas,2023-01-17 18:00:00,PLINE300,"",4232532,TR2000,oka40,31199/30117
2023-01-17 15:30:00,training,2023-01-17 17:00:00,PLINE200,"",4230801,NOVA200,hendri21,97406/01185
2023-01-17 16:00:00,40um TOK,2023-01-17 18:00:00,PLINE300,"",4232515,TRPROAP,uruena10,32299/00013
2023-01-17 16:00:00,APC,2023-01-17 18:00:00,PLINE300,"",4231941,HITACHI5000,schelc12,31199/01057
2023-01-17 16:00:00,develop,2023-01-17 17:00:00,PLINE300,"",4232623,NX3DM,nong52,36003/01224
2023-01-17 16:00:00,making samples,2023-01-17 18:00:00,PLINE300,"",4232446,SC3400,genjim61,98601/00962
2023-01-17 16:00:00,making samples,2023-01-17 18:00:00,PLINE300,"",4232448,TR3400,genjim61,98601/00962
2023-01-17 16:00:00,meas,2023-01-17 17:00:00,PLINE300,"",4232578,SCD100,huang72,31199/01617
2023-01-17 16:00:00,meas,2023-01-17 18:00:00,PLINE300,"",4232598,H5000_2,kato15,31199/30117
2023-01-17 16:00:00,SiGe:P Hall effect measurement,2023-01-17 18:30:00,PLINE200,"",4232445,CIPT,fujimo16,32499/01922
2023-01-17 16:00:00,SiN,2023-01-17 17:00:00,PLINE300,"",4232410,SPECTRA10K,foubert,31199/31811
2023-01-17 16:00:00,test,2023-01-17 19:00:00,PLINE300,"",4232447,H6300,furuka28,31199/01514
2023-01-17 16:00:00,training,2023-01-17 17:00:00,PLINE300,PM,4231120,EDR7100,tamadd54,31199/00653
2023-01-17 16:00:00,Wet development,2023-01-17 17:00:00,PLINE300,BOTL,4232589,TRDUOS,heo87,31199/00650
2023-01-17 16:30:00,coat,2023-01-17 17:30:00,PLINE300,"",4230974,TR3300,kato15,31199/31074
2023-01-17 16:30:00,qualification,2023-01-17 18:00:00,PLINE300,"",4232970,NOVA200_2,mander15,39320/36502
2023-01-17 17:00:00,DSA,2023-01-17 19:00:00,PLINE300,BOTL,4232647,TRDUOS,verstr99,31199/00650
2023-01-17 17:00:00,Lam Process,2023-01-17 17:30:00,PLINE300,LP1,4232654,DVPRIME_1,huang72,31199/01617
2023-01-17 17:00:00,Lam Process,2023-01-17 17:30:00,PLINE300,LP2,4232655,DVPRIME_1,huang72,31199/01617
2023-01-17 17:00:00,Lam Process,2023-01-17 17:30:00,PLINE300,PM_L1,4232656,DVPRIME_1,huang72,31199/01617
2023-01-17 17:00:00,Lam Process,2023-01-17 17:30:00,PLINE300,PM_L2,4232657,DVPRIME_1,huang72,31199/01617
2023-01-17 17:00:00,rax,2023-01-17 18:00:00,PLINE300,"",4232498,ALERIS,kim69,31199/31147
2023-01-17 17:00:00,TiN investigation for first wafe,2023-01-17 21:00:00,PLINE200,LP1,4233011,ENDURA1,bermej14,39422/01221
2023-01-17 17:00:00,TiN investigation for first wafe,2023-01-17 21:00:00,PLINE200,LP2,4233012,ENDURA1,bermej14,39422/01221
2023-01-17 17:00:00,XRF,2023-01-17 18:00:00,PLINE300,"",4233069,2830ZT,mandal97,31499/01284
2023-01-17 17:30:00,'-,2023-01-17 20:00:00,PLINE300,"",4232576,HELIOS_G5,pauluss,42199/00160
2023-01-17 17:30:00,coat,2023-01-17 18:30:00,PLINE300,"",4230975,TR3300,kato15,31199/31074
2023-01-17 17:30:00,Etch,2023-01-17 19:30:00,PLINE300,LP3,4232784,TEL_TACTRAS3,fukui39,98601/00962
2023-01-17 17:30:00,Etch,2023-01-17 19:30:00,PLINE300,PM6,4232785,TEL_TACTRAS3,fukui39,98601/00962
2023-01-17 17:30:00,SPC binaries,2023-01-17 22:00:00,PLINE300,LP1,4233075,XP4_4,chauha79,30990/32063
2023-01-17 17:30:00,SPC binaries,2023-01-17 22:00:00,PLINE300,PM1,4233076,XP4_4,chauha79,30990/32063
2023-01-17 18:00:00,CTl clean,2023-01-17 20:30:00,PLINE300,LP1,4232584,DNS_6,vdbroecn,31199/01655
2023-01-17 18:00:00,CTl clean,2023-01-17 20:30:00,PLINE300,LP2,4232585,DNS_6,vdbroecn,31199/01655
2023-01-17 18:00:00,CTl clean,2023-01-17 20:30:00,PLINE300,MPC8,4232586,DNS_6,vdbroecn,31199/01655
2023-01-17 18:00:00,DEVINPs,2023-01-17 21:00:00,PLINE200,"",4233007,KLA2351,janard53,32299/31838
2023-01-17 18:00:00,making samples,2023-01-17 19:30:00,PLINE300,"",4231701,SC3400,dauend87,98601/00962
2023-01-17 18:00:00,making samples,2023-01-17 19:30:00,PLINE300,"",4231702,TR3400,dauend87,98601/00962
2023-01-17 18:00:00,R,2023-01-18 00:00:00,PLINE300,"",4232595,HITACHI5000,hillen84,31199/01680
2023-01-17 18:00:00,scrod,2023-01-17 18:30:00,PLINE300,LP1,4233065,DVPRIME_1,gullo50,31199/01617
2023-01-17 18:00:00,scrod,2023-01-17 18:30:00,PLINE300,LP2,4233066,DVPRIME_1,gullo50,31199/01617
2023-01-17 18:00:00,scrod,2023-01-17 18:30:00,PLINE300,PM_L1,4233067,DVPRIME_1,gullo50,31199/01617
2023-01-17 18:00:00,scrod,2023-01-17 18:30:00,PLINE300,PM_L2,4233068,DVPRIME_1,gullo50,31199/01617
2023-01-17 18:00:00,spc,2023-01-17 18:30:00,PLINE300,"",4232968,F5_SCD,yin84,30990/32063
2023-01-17 18:30:00,coat,2023-01-17 19:30:00,PLINE300,"",4230976,TR3300,kato15,31199/31074
2023-01-17 18:30:00,i,2023-01-17 20:00:00,PLINE300,"",4228620,SEMVISION,redants,44999/01997
2023-01-17 19:00:00,coat,2023-01-17 19:30:00,PLINE300,BOTL,4231799,TRDUOS,kato15,31199/31074
2023-01-17 19:00:00,coat,2023-01-17 19:30:00,PLINE300,TOPL,4231800,TRDUOS,kato15,31199/31074
2023-01-17 19:00:00,SION screening,2023-01-17 20:30:00,PLINE200,CHD,4232976,AMAT_MEK,leyssens,98300/01969
2023-01-17 19:00:00,SION screening,2023-01-17 20:30:00,PLINE200,LP2,4232977,AMAT_MEK,leyssens,98300/01969
2023-01-17 19:00:00,with Arame AEI,2023-01-17 22:00:00,PLINE300,"",4231988,H6300,demand38,31199/31021
2023-01-17 19:30:00,'-,2023-01-17 22:00:00,PLINE300,"",4232577,TITAN,pauluss,42199/00160
2023-01-17 19:30:00,coat,2023-01-17 20:00:00,PLINE300,"",4232444,TR3300,fukumu91,31199/02008
2023-01-17 19:30:00,exposure,2023-01-17 20:30:00,PLINE300,"",4230972,SC3400,kato15,31199/31074
2023-01-17 19:30:00,exposure,2023-01-17 20:30:00,PLINE300,"",4230973,TR3400,kato15,31199/31074
2023-01-17 19:30:00,processing,2023-01-17 21:30:00,PLINE300,"",4233093,NX3DM,nong52,36003/01224
2023-01-17 20:30:00,Private use,2023-01-17 23:30:00,PLINE300,"",4231683,TR3300,oguma46,31199/30092
2023-01-17 21:00:00,coat,2023-01-17 22:00:00,PLINE300,"",4232599,TR2000,kato15,31199/30117
2023-01-17 22:00:00,h,2023-01-18 00:00:00,PLINE300,"",4231287,GS1000,kondo25,31199/01179
2023-01-17 22:00:00,urgent lot,2023-01-18 00:00:00,PLINE300,H1,4232771,REFLEXION_2,raymaek,31399/00039
2023-01-17 22:00:00,urgent lot,2023-01-18 00:00:00,PLINE300,LP1,4232772,REFLEXION_2,raymaek,31399/00039
2023-01-17 22:00:00,urgent lot,2023-01-18 00:00:00,PLINE300,PM1,4232773,REFLEXION_2,raymaek,31399/00039
2023-01-17 22:00:00,urgent lot,2023-01-18 00:00:00,PLINE300,PM2,4232774,REFLEXION_2,raymaek,31399/00039
2023-01-17 22:00:00,urgent lot,2023-01-18 00:00:00,PLINE300,PM3,4232776,REFLEXION_2,raymaek,31399/00039
2023-01-17 22:00:00,Use,2023-01-18 00:00:00,PLINE300,"",4232244,H6300,zidan45,31199/01988
2023-01-18 00:00:00,development,2023-01-18 06:00:00,PLINE300,CH2_MC,4231743,ENDURA_5,devul,31499/02251
2023-01-18 00:00:00,development,2023-01-18 06:00:00,PLINE300,CH3,4231744,ENDURA_5,devul,31499/02251
2023-01-18 00:00:00,development,2023-01-18 06:00:00,PLINE300,CHE,4231745,ENDURA_5,devul,31499/02251
2023-01-18 00:00:00,development,2023-01-18 06:00:00,PLINE300,CHF,4231746,ENDURA_5,devul,31499/02251
2023-01-18 00:00:00,development,2023-01-18 06:00:00,PLINE300,LP1,4231747,ENDURA_5,devul,31499/02251
2023-01-18 00:00:00,development,2023-01-18 06:00:00,PLINE300,LP2,4231748,ENDURA_5,devul,31499/02251
2023-01-18 00:00:00,h,2023-01-18 08:30:00,PLINE300,"",4231288,GS1000,kondo25,31199/01179
2023-01-18 00:00:00,test,2023-01-18 01:00:00,PLINE300,"",4231678,TR3300,vleerb85,31199/30079
2023-01-18 00:00:00,urgent lot,2023-01-18 06:00:00,PLINE300,H1,4232777,REFLEXION_2,raymaek,31399/00039
2023-01-18 00:00:00,urgent lot,2023-01-18 06:00:00,PLINE300,LP1,4232778,REFLEXION_2,raymaek,31399/00039
2023-01-18 00:00:00,urgent lot,2023-01-18 06:00:00,PLINE300,PM1,4232779,REFLEXION_2,raymaek,31399/00039
2023-01-18 00:00:00,urgent lot,2023-01-18 06:00:00,PLINE300,PM2,4232780,REFLEXION_2,raymaek,31399/00039
2023-01-18 00:00:00,urgent lot,2023-01-18 06:00:00,PLINE300,PM3,4232781,REFLEXION_2,raymaek,31399/00039
2023-01-18 00:00:00,Use,2023-01-18 09:00:00,PLINE300,"",4232245,H6300,zidan45,31199/01988
2023-01-18 01:00:00,test,2023-01-18 01:30:00,PLINE300,"",4233090,TR3300,vleerb85,31199/30079
2023-01-18 01:30:00,test,2023-01-18 02:00:00,PLINE300,"",4231681,SC3400,vleerb85,31199/30079
2023-01-18 01:30:00,test,2023-01-18 02:00:00,PLINE300,"",4231682,TR3400,vleerb85,31199/30079
2023-01-18 06:00:00,i,2023-01-18 08:00:00,PLINE300,"",4229107,SEMVISION,engelen,43001/43193
2023-01-18 06:00:00,pline,2023-01-18 06:30:00,PLINE300,"",4232106,SU8000,caluwaer,31699/00055
2023-01-18 06:30:00,LAM,2023-01-18 08:00:00,PLINE300,"",4231960,SC3400,vgoidsen,31199/01918
2023-01-18 06:30:00,LAM,2023-01-18 08:00:00,PLINE300,"",4231961,TR3400,vgoidsen,31199/01918
2023-01-18 06:30:00,pline,2023-01-18 09:00:00,PLINE300,"",4232107,SU8000,caluwaer,31699/00055
2023-01-18 07:00:00,devinp,2023-01-18 08:00:00,PLINE300,"",4232915,SC1950,debacker,31199/00653
2023-01-18 07:00:00,devinp,2023-01-18 08:00:00,PLINE300,BOTL,4232916,TR1950,debacker,31199/00653
2023-01-18 07:00:00,devinp,2023-01-18 08:00:00,PLINE300,TOPL,4232917,TR1950,debacker,31199/00653
2023-01-18 07:30:00,i,2023-01-18 08:00:00,PLINE300,"",4232942,HELIOS1200,brus,37092/02172
2023-01-18 07:30:00,Process SPC wafer,2023-01-18 09:00:00,PLINE300,LP1,4233150,EXTREME_2,gomezg80,39424/01225
2023-01-18 07:30:00,Process SPC wafer,2023-01-18 09:00:00,PLINE300,PM1,4233151,EXTREME_2,gomezg80,39424/01225
2023-01-18 08:00:00,coat,2023-01-18 09:30:00,PLINE300,"",4233042,TR3400,kato15,31199/31074
2023-01-18 08:00:00,i,2023-01-18 10:00:00,PLINE300,"",4231462,HELIOS1200,hawrij19,37092/02172
2023-01-18 08:00:00,meas,2023-01-18 09:30:00,PLINE300,"",4232869,H6300_2,thiam14,98601/01971
2023-01-18 08:00:00,om/2th,2023-01-18 10:00:00,PLINE200,"",4231801,HRXRD,ymols,32414/01368
2023-01-18 08:00:00,test,2023-01-18 09:00:00,PLINE300,"",4231320,TR3300,dekeys25,31199/30079
2023-01-18 08:30:00,h,2023-01-18 13:30:00,PLINE300,"",4233153,GS1000,kondo25,31199/01179
2023-01-18 08:30:00,He irradiation samples,2023-01-18 19:00:00,PLINE200,"",4232680,EV11,nguyen73,38199/00534
2023-01-18 08:30:00,rax,2023-01-18 10:00:00,PLINE300,PM,4232958,EDR7100,kim69,31199/31147
2023-01-18 09:00:00,AE209757,2023-01-18 13:00:00,PLINE300,LP1,4232433,EXTREME_2,goovae19,31199/01876
2023-01-18 09:00:00,AE209757,2023-01-18 13:00:00,PLINE300,LP2,4232434,EXTREME_2,goovae19,31199/01876
2023-01-18 09:00:00,AE209757,2023-01-18 13:00:00,PLINE300,LP3,4232435,EXTREME_2,goovae19,31199/01876
2023-01-18 09:00:00,AE209757,2023-01-18 13:00:00,PLINE300,PM1,4232436,EXTREME_2,goovae19,31199/01876
2023-01-18 09:00:00,BB703 and 305 coating on glass,2023-01-18 13:00:00,PLINE200,"",4232826,TEMP_BONDER,ghosh40,98500/01852
2023-01-18 09:00:00,devinp,2023-01-18 12:00:00,PLINE300,"",4232943,NX3DM,vbelle62,36003/01224
2023-01-18 09:00:00,DSA,2023-01-18 10:00:00,PLINE300,"",4232216,HITACHI5000,vanbel53,31199/00650
2023-01-18 09:00:00,DSA,2023-01-18 10:30:00,PLINE300,BOTL,4231347,TRDUOS,verstr99,31199/00650
2023-01-18 09:00:00,DSA,2023-01-18 11:00:00,PLINE300,"",4232136,H6300,vanbel53,31199/00650
2023-01-18 09:00:00,IGZO development,2023-01-18 15:00:00,PLINE300,CH2_MC,4232544,ENDURA_5,dekkers,31499/01284
2023-01-18 09:00:00,IGZO development,2023-01-18 15:00:00,PLINE300,CH4_MC,4232545,ENDURA_5,dekkers,31499/01284
2023-01-18 09:00:00,IGZO development,2023-01-18 15:00:00,PLINE300,CHE,4232546,ENDURA_5,dekkers,31499/01284
2023-01-18 09:00:00,IGZO development,2023-01-18 15:00:00,PLINE300,LP1,4232547,ENDURA_5,dekkers,31499/01284
2023-01-18 09:00:00,Recipe creation,2023-01-18 11:00:00,PLINE300,"",4232500,KLA2925,moet12,32102/01048
2023-01-18 09:00:00,test,2023-01-18 10:00:00,PLINE300,"",4231213,TR3300,dekeys25,31199/30079
2023-01-18 09:30:00,20 wafer lot,2023-01-18 10:00:00,PLINE300,"",4232756,SP5,knaepen,30990/02249
2023-01-18 09:30:00,cleaning performance chedk,2023-01-18 12:30:00,PLINE300,CL1A,4232737,F_REX300X_2,sugawa19,31399/01183
2023-01-18 09:30:00,cleaning performance chedk,2023-01-18 12:30:00,PLINE300,CL1B,4232738,F_REX300X_2,sugawa19,31399/01183
2023-01-18 09:30:00,cleaning performance chedk,2023-01-18 12:30:00,PLINE300,CL2A,4232739,F_REX300X_2,sugawa19,31399/01183
2023-01-18 09:30:00,cleaning performance chedk,2023-01-18 12:30:00,PLINE300,CL2B,4232740,F_REX300X_2,sugawa19,31399/01183
2023-01-18 09:30:00,cleaning performance chedk,2023-01-18 12:30:00,PLINE300,CL3A,4232741,F_REX300X_2,sugawa19,31399/01183
