97406/01185,2023-01-10 17:00:00,2023-01-10 18:30:00,Ag Nanomesh,4229975,NOVA200,planke49,PLINE200,
97406/01185,2023-01-23 17:00:00,2023-01-23 18:30:00,Ag Nanomesh,4233435,NOVA200,planke49,PLINE200,
98300/00854,2023-01-09 09:30:00,2023-01-09 12:00:00,i,4229695,NOVA200,redants,PLINE200,
43001/01668,2023-01-11 08:30:00,2023-01-11 11:00:00,EDX,4230047,NOVA200,verbeeck,PLINE200,
98300/01618,2023-01-10 09:30:00,2023-01-10 11:00:00,test,4229933,NOVA200,vranckee,PLINE200,
98300/01618,2023-01-12 09:30:00,2023-01-12 11:00:00,test,4231363,NOVA200,vranckee,PLINE200,
97401/01743,2023-01-11 15:30:00,2023-01-11 17:00:00,sem nil,4230180,NOVA200,willegem,PLINE200,
97401/01743,2023-01-25 14:00:00,2023-01-25 15:30:00,sem nil,4235165,NOVA200,willegem,PLINE200,
32008/00034,2023-01-19 08:00:00,2023-01-19 10:00:00,sem,4233013,NOVA200,lux,PLINE200,
32008/00034,2023-01-26 08:00:00,2023-01-26 10:00:00,sem,4235358,NOVA200,lux,PLINE200,
32005/01784,2023-01-05 08:30:00,2023-01-05 11:00:00,MEC,4220214,NOVA200,ripj,PLINE200,
32005/01784,2023-01-05 14:30:00,2023-01-05 15:30:00,MEC,4229122,NOVA200,ripj,PLINE200,
32005/01784,2023-01-16 13:00:00,2023-01-16 14:00:00,MEC,4232404,NOVA200,ripj,PLINE200,
32005/01299,2023-01-23 12:30:00,2023-01-23 14:00:00,Training Qi Wu,4233375,NOVA200,ripj,PLINE200,
30990/02250,2023-01-04 12:30:00,2023-01-04 15:30:00,x-section sem,4207469,NOVA200,stokhof,PLINE200,
30990/02250,2023-01-06 09:00:00,2023-01-06 11:00:00,x-section sem,4208974,NOVA200,stokhof,PLINE200,
30990/02249,2023-01-11 13:00:00,2023-01-11 15:00:00,x-section SEM,4229972,NOVA200,stokhof,PLINE200,
30990/02249,2023-01-10 13:30:00,2023-01-10 15:30:00,X-section SEM,4230074,NOVA200,stokhof,PLINE200,
32299/00013,2023-01-03 12:30:00,2023-01-03 14:00:00,sem,4220215,NOVA200_2,beirnaer,PLINE300,
32299/00013,2023-01-05 15:30:00,2023-01-05 17:00:00,sem,4229150,NOVA200_2,beirnaer,PLINE300,
32299/00013,2023-01-06 11:00:00,2023-01-06 13:00:00,sem,4229227,NOVA200_2,beirnaer,PLINE300,
32299/00013,2023-01-12 10:00:00,2023-01-12 11:00:00,BSD,4231091,NOVA200_2,cochet,PLINE300,
32299/00013,2023-01-18 17:00:00,2023-01-18 18:00:00,training,4233254,NOVA200_2,cochet,PLINE300,
32299/00013,2023-01-19 14:00:00,2023-01-19 15:30:00,TEST,4233600,NOVA200_2,cochet,PLINE300,
32299/00013,2023-01-03 12:00:00,2023-01-03 12:30:00,sem,4209344,NOVA200_2,dvriendt,PLINE300,
06999/01979,2023-01-12 17:00:00,2023-01-12 18:30:00,measurement patterned ZEP,4231542,NOVA200_2,mafakh75,PLINE300,
97700/01345,2023-01-05 14:00:00,2023-01-05 15:30:00,XSEM,4228998,NOVA200_2,vais,PLINE300,
31399/01838,2023-01-06 15:30:00,2023-01-06 17:00:00,SEM analysis of electroplated In,4220224,NOVA200_2,mudige97,PLINE300,
31399/01838,2023-01-13 15:30:00,2023-01-13 17:00:00,top SEM,4231794,NOVA200_2,shafah47,PLINE300,
39320/36502,2023-01-09 08:00:00,2023-01-09 10:00:00,Training,4220272,NOVA200_2,mander15,PLINE300,
39320/36502,2023-01-11 08:00:00,2023-01-11 10:00:00,Training,4220275,NOVA200_2,mander15,PLINE300,
39320/36502,2023-01-17 16:30:00,2023-01-17 18:00:00,qualification,4232970,NOVA200_2,mander15,PLINE300,
36056/36504,2023-01-19 12:30:00,2023-01-19 14:00:00,AZ replacement,4233514,NOVA200_2,eswara57,PLINE300,
32299/00013,2023-01-21 08:00:00,2023-01-21 10:00:00,XSEM,4234199,NOVA200_2,cochet,PLINE300,
97406/01185,2023-01-03 17:00:00,2023-01-03 18:30:00,Imaging electrodeposited layers,4219909,NOVA200_2,aarts61,PLINE300,
97406/01185,2023-01-04 18:30:00,2023-01-04 19:00:00,Imaging electrodeposited layers,4227823,NOVA200_2,aarts61,PLINE300,
97406/01185,2023-01-16 17:00:00,2023-01-16 18:00:00,Imaging ablated samples,4232331,NOVA200_2,aarts61,PLINE300,
44999/01997,2023-01-04 08:00:00,2023-01-04 09:30:00,Biocube resist inspection,4220331,NOVA200_2,leruth67,PLINE300,
44999/01997,2023-01-09 10:00:00,2023-01-09 11:00:00,Ma-N development,4229336,NOVA200_2,leruth67,PLINE300,
97401/00942,2023-01-23 09:30:00,2023-01-23 11:00:00,Listen2Future PUF inspection,4232501,NOVA200_2,leruth67,PLINE300,
97401/00942,2023-01-24 14:00:00,2023-01-24 15:30:00,Ultrasound PUF inspection,4232504,NOVA200_2,leruth67,PLINE300,
97406/01185,2023-01-12 15:30:00,2023-01-12 17:00:00,Thin Films,4229877,NOVA200_2,lopezb41,PLINE300,
98300/14175,2023-01-12 13:30:00,2023-01-12 15:00:00,xsem,4231371,NOVA200_2,maes72,PLINE300,
98300/14175,2023-01-13 08:30:00,2023-01-13 10:00:00,xsem,4231549,NOVA200_2,maes72,PLINE300,
98300/14175,2023-01-19 09:00:00,2023-01-19 11:00:00,xsem,4233237,NOVA200_2,maes72,PLINE300,
98300/01618,2023-01-11 11:00:00,2023-01-11 12:30:00,i,4230901,NOVA200_2,redants,PLINE300,
97401/01870,2023-01-19 18:00:00,2023-01-19 19:30:00,perovskite SEM,4233360,NOVA200_2,song85,PLINE300,
97406/01185,2023-01-03 08:00:00,2023-01-03 09:30:00,Ag Sample characterization,4219994,NOVA200_2,tripat41,PLINE300,
97406/01185,2023-01-05 08:00:00,2023-01-05 09:30:00,Ag Sample characterization,4220238,NOVA200_2,tripat41,PLINE300,
97406/01185,2023-01-13 18:30:00,2023-01-13 20:00:00,Sample characterization,4230072,NOVA200_2,tripat41,PLINE300,
97406/01185,2023-01-20 17:00:00,2023-01-20 18:30:00,Sample characterization,4233970,NOVA200_2,tripat41,PLINE300,
97401/01743,2023-01-03 14:00:00,2023-01-03 15:30:00,sem nil,4209037,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-04 12:30:00,2023-01-04 14:00:00,sem nil,4209039,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-06 13:00:00,2023-01-06 15:30:00,sem nil,4209042,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-04 14:00:00,2023-01-04 15:30:00,sem NIL,4220284,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-10 14:00:00,2023-01-10 15:30:00,sem nil,4220290,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-11 12:30:00,2023-01-11 14:00:00,sem nil,4220292,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-13 13:00:00,2023-01-13 15:30:00,sem nil,4220293,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-18 12:30:00,2023-01-18 14:00:00,sem nil,4229779,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-20 13:00:00,2023-01-20 15:30:00,sem nil,4229781,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-11 14:00:00,2023-01-11 15:30:00,sem nil,4230175,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-16 13:00:00,2023-01-16 15:30:00,sem nil,4232026,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-16 15:30:00,2023-01-16 16:00:00,sem nil,4232407,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-18 14:00:00,2023-01-18 15:30:00,sem nil,4233022,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-20 15:30:00,2023-01-20 17:00:00,sem nil,4233992,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-23 13:00:00,2023-01-23 14:00:00,sem nil,4234342,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-23 14:00:00,2023-01-23 15:30:00,sem nil,4234343,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-24 12:30:00,2023-01-24 14:00:00,sem nil,4234696,NOVA200_2,willegem,PLINE300,
97401/01743,2023-01-27 13:00:00,2023-01-27 15:30:00,sem nil,4235166,NOVA200_2,willegem,PLINE300,
30990/02249,2023-01-24 10:00:00,2023-01-24 11:00:00,Xsem,4232997,NOVA200_2,marian80,PLINE300,
30990/02249,2023-01-09 13:30:00,2023-01-09 15:00:00,X-section SEM,4229783,NOVA200_2,stokhof,PLINE300,
43699/49500,2023-01-26 09:00:00,2023-01-26 12:00:00,imaging test FA,4235357,NOVA600,mankal77,PLINE300,
31199/01918,2023-01-11 09:00:00,2023-01-11 12:00:00,manual measurement,4229944,NX3DM,moussa,PLINE300,
36003/01224,2023-01-09 09:00:00,2023-01-09 11:00:00,expinp,4229669,NX3DM,nong52,PLINE300,
36003/01224,2023-01-11 12:00:00,2023-01-11 14:30:00,devinp,4230856,NX3DM,nong52,PLINE300,
36003/01224,2023-01-12 09:00:00,2023-01-12 12:00:00,develop,4230859,NX3DM,nong52,PLINE300,
36003/01224,2023-01-16 15:00:00,2023-01-16 16:00:00,develop,4232480,NX3DM,nong52,PLINE300,
36003/01224,2023-01-17 16:00:00,2023-01-17 17:00:00,develop,4232623,NX3DM,nong52,PLINE300,
36003/01224,2023-01-24 10:00:00,2023-01-24 12:00:00,devinp,4234954,NX3DM,nong52,PLINE300,
36003/01224,2023-01-25 09:30:00,2023-01-25 10:00:00,devinp,4235327,NX3DM,nong52,PLINE300,
36003/01224,2023-01-04 09:00:00,2023-01-04 11:00:00,devinp,4220475,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-11 16:30:00,2023-01-11 22:00:00,devinp,4229898,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-12 15:30:00,2023-01-12 22:00:00,devinp,4231535,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-13 14:00:00,2023-01-13 16:30:00,devinp STCE,4231782,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-14 13:30:00,2023-01-14 19:00:00,devinp,4232051,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-15 13:30:00,2023-01-15 19:00:00,devinp,4232121,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-17 09:30:00,2023-01-17 12:30:00,devinp,4232720,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-18 09:00:00,2023-01-18 12:00:00,devinp,4232943,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-19 07:00:00,2023-01-19 09:30:00,ocap,4233495,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-25 15:30:00,2023-01-25 16:30:00,SPC OOS,4235500,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-17 19:30:00,2023-01-17 21:30:00,processing,4233093,NX3DM,nong52,PLINE300,
36003/01224,2023-01-12 22:00:00,2023-01-13 00:00:00,devinp,4231650,NX3DM,vbelle62,PLINE300,
36003/01224,2023-01-02 15:00:00,2023-01-02 18:00:00,check recipe,4209279,NXWAFER,nong52,PLINE300,
36003/01224,2023-01-18 19:00:00,2023-01-18 21:00:00,develop,4233411,NXWAFER,nong52,PLINE300,
36003/01224,2023-01-20 15:30:00,2023-01-20 20:00:00,Devinp,4234085,NXWAFER,nong52,PLINE300,
36003/01224,2023-01-21 13:00:00,2023-01-21 18:00:00,develop,4234241,NXWAFER,nong52,PLINE300,
36003/01224,2023-01-25 10:30:00,2023-01-25 12:00:00,devinp,4235328,NXWAFER,nong52,PLINE300,
36003/01224,2023-01-03 09:00:00,2023-01-03 11:00:00,devinp,4220119,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-20 09:30:00,2023-01-20 12:00:00,devinp,4233869,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-20 12:00:00,2023-01-20 13:30:00,devinp,4233917,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-24 17:00:00,2023-01-24 19:00:00,devinp,4234925,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-24 15:30:00,2023-01-24 17:00:00,devinp,4235135,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-25 15:00:00,2023-01-25 19:00:00,devinp,4235138,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-25 19:00:00,2023-01-25 22:00:00,devinp,4235583,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-25 22:00:00,2023-01-25 23:00:00,devinp,4235619,NXWAFER,vbelle62,PLINE300,
36003/01224,2023-01-26 15:00:00,2023-01-26 19:00:00,devinp,4235622,NXWAFER,vbelle62,PLINE300,
36004/01225,2023-01-25 11:00:00,2023-01-25 12:00:00,Test CM,4233797,OPTIMA,geenen44,PLINE300,
97401/02108,2023-01-24 09:00:00,2023-01-24 12:30:00,100nm deposition on SI blanket,4234882,P3_NITRIDE,vlanck26,PLINE200,NITR
97401/02108,2023-01-24 09:00:00,2023-01-24 12:30:00,100nm deposition on SI blanket,4234883,P3_NITRIDE,vlanck26,PLINE200,WIP
30990/02249,2023-01-23 10:00:00,2023-01-24 00:00:00,New HT boat design test,4234086,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-24 00:00:00,2023-01-25 00:00:00,New HT boat design test,4234088,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-25 00:00:00,2023-01-26 00:00:00,New HT boat design test,4234090,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-26 00:00:00,2023-01-27 00:00:00,New HT boat design test,4234092,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-27 00:00:00,2023-01-28 00:00:00,New HT boat design test,4234094,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-28 00:00:00,2023-01-29 00:00:00,New HT boat design test,4234096,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-29 00:00:00,2023-01-30 00:00:00,New HT boat design test,4234098,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-30 00:00:00,2023-01-31 00:00:00,New HT boat design test,4234100,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-31 00:00:00,2023-02-01 00:00:00,New HT boat design test,4234102,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-02-01 00:00:00,2023-02-02 00:00:00,New HT boat design test,4234104,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-02-02 00:00:00,2023-02-03 00:00:00,New HT boat design test,4234106,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-02-03 00:00:00,2023-02-04 00:00:00,New HT boat design test,4234108,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-02-04 00:00:00,2023-02-05 00:00:00,New HT boat design test,4234110,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-02-05 00:00:00,2023-02-06 00:00:00,New HT boat design test,4234112,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-02-06 00:00:00,2023-02-07 00:00:00,New HT boat design test,4234114,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-02-07 00:00:00,2023-02-07 18:00:00,New HT boat design test,4234116,P7_HITEMP,knaepen,PLINE200,HITEMP
30990/02249,2023-01-23 10:00:00,2023-01-24 00:00:00,New HT boat design test,4234087,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-24 00:00:00,2023-01-25 00:00:00,New HT boat design test,4234089,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-25 00:00:00,2023-01-26 00:00:00,New HT boat design test,4234091,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-26 00:00:00,2023-01-27 00:00:00,New HT boat design test,4234093,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-27 00:00:00,2023-01-28 00:00:00,New HT boat design test,4234095,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-28 00:00:00,2023-01-29 00:00:00,New HT boat design test,4234097,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-29 00:00:00,2023-01-30 00:00:00,New HT boat design test,4234099,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-30 00:00:00,2023-01-31 00:00:00,New HT boat design test,4234101,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-01-31 00:00:00,2023-02-01 00:00:00,New HT boat design test,4234103,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-02-01 00:00:00,2023-02-02 00:00:00,New HT boat design test,4234105,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-02-02 00:00:00,2023-02-03 00:00:00,New HT boat design test,4234107,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-02-03 00:00:00,2023-02-04 00:00:00,New HT boat design test,4234109,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-02-04 00:00:00,2023-02-05 00:00:00,New HT boat design test,4234111,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-02-05 00:00:00,2023-02-06 00:00:00,New HT boat design test,4234113,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-02-06 00:00:00,2023-02-07 00:00:00,New HT boat design test,4234115,P7_HITEMP,knaepen,PLINE200,WIP
30990/02249,2023-02-07 00:00:00,2023-02-07 18:00:00,New HT boat design test,4234117,P7_HITEMP,knaepen,PLINE200,WIP
31499/01895,2023-01-06 10:00:00,2023-01-06 17:30:00,100mm pocket wfrs - 100nm WETOX,4229151,P8_POLYRAMP,vpelt10,PLINE200,FR
31499/01895,2023-01-06 10:00:00,2023-01-06 17:30:00,100mm pocket wfrs - 100nm WETOX,4229152,P8_POLYRAMP,vpelt10,PLINE200,WIP
38199/00432,2023-01-04 10:00:00,2023-01-04 12:00:00,MOKE dev JDP KLA,4209370,POLARKERR_2,talmel16,PLINE300,
31499/00432,2023-01-05 09:00:00,2023-01-05 17:00:00,Manual MOKE 20p50,4228603,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-10 14:30:00,2023-01-10 17:00:00,20p50 MOKE,4229959,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-11 10:00:00,2023-01-11 17:00:00,Manual MOKE 20p50,4230790,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-12 13:00:00,2023-01-12 15:00:00,20p50 MOKE,4231232,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-13 13:00:00,2023-01-13 17:30:00,MOKE 20p50,4231592,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-16 09:00:00,2023-01-16 11:00:00,20p50 MOKE,4232168,POLARKERR_2,talmel16,PLINE300,
31499/01927,2023-01-16 11:00:00,2023-01-16 14:00:00,MOKE KLA wafers,4232169,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-17 09:00:00,2023-01-17 18:00:00,20p50 MOKE,4232522,POLARKERR_2,talmel16,PLINE300,
31499/01927,2023-01-23 16:00:00,2023-01-23 18:00:00,FMR development,4233425,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-20 08:30:00,2023-01-20 16:30:00,20p50 MOKE,4233801,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-23 09:00:00,2023-01-23 16:00:00,20p50 MOKE,4234318,POLARKERR_2,talmel16,PLINE300,
38199/01593,2023-01-24 09:00:00,2023-01-24 17:00:00,20p50 MOKE,4234319,POLARKERR_2,talmel16,PLINE300,
31499/00881,2023-01-12 09:00:00,2023-01-12 18:00:00,TMA PM2,4231027,POLYGON8300,cottd,PLINE300,LL2
31499/00881,2023-01-12 09:00:00,2023-01-12 18:00:00,TMA PM2,4231028,POLYGON8300,cottd,PLINE300,LP2
98300/14175,2023-01-15 07:30:00,2023-01-15 10:30:00,red problem lot processing,4232095,PRODUCER_2,vdveld25,PLINE300,CHA
98300/14175,2023-01-09 17:00:00,2023-01-09 21:00:00,TROM development,4229895,PRODUCER_2,vgompel,PLINE300,CHA
98300/14175,2023-01-15 07:30:00,2023-01-15 10:30:00,red problem lot processing,4232096,PRODUCER_2,vdveld25,PLINE300,CHB
98300/14175,2023-01-03 10:00:00,2023-01-03 11:30:00,high compressive oxide developme,4211148,PRODUCER_2,vgompel,PLINE300,CHB
98300/14175,2023-01-09 17:00:00,2023-01-09 21:00:00,TROM development,4229896,PRODUCER_2,vgompel,PLINE300,CHB
98300/14175,2023-01-15 07:30:00,2023-01-15 10:30:00,red problem lot processing,4232097,PRODUCER_2,vdveld25,PLINE300,LP1
98300/14175,2023-01-03 10:00:00,2023-01-03 11:30:00,high compressive oxide developme,4211149,PRODUCER_2,vgompel,PLINE300,LP1
98300/14175,2023-01-09 17:00:00,2023-01-09 21:00:00,TROM development,4229897,PRODUCER_2,vgompel,PLINE300,LP1
98300/14175,2023-01-15 07:30:00,2023-01-15 10:30:00,red problem lot processing,4232098,PRODUCER_2,vdveld25,PLINE300,LP2
31199/00653,2023-01-04 14:00:00,2023-01-04 18:00:00,AL218747/3 D17 D18 D21,4220174,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-05 15:00:00,2023-01-05 18:00:00,AL216791 D12 D14,4228708,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-11 09:00:00,2023-01-11 13:00:00,AMMLDF22_1 D02-D07,4230131,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-12 14:00:00,2023-01-12 18:00:00,AX219744 D08,4230764,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-11 15:00:00,2023-01-11 18:00:00,with Jelle,4230784,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-12 11:00:00,2023-01-12 13:00:00,AX219744 D08,4231034,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-13 14:00:00,2023-01-13 16:00:00,review,4231603,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-20 14:00:00,2023-01-20 16:00:00,AMMLDF22_1 D02,4233786,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-20 11:00:00,2023-01-20 13:00:00,AMMLDF22_1 D02,4233789,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-26 11:00:00,2023-01-26 12:30:00,Training - AX227761 D05,4234651,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-27 09:00:00,2023-01-27 13:00:00,EBIC w/ Gaetano,4235200,PROVISION2E,beggia74,PLINE300,
31199/00653,2023-01-17 15:00:00,2023-01-17 23:00:00,M2MF defectivity Core Pull,4232666,PROVISION2E,herman57,PLINE300,
38199/02270,2023-01-18 19:00:00,2023-01-18 21:30:00,DEVINPs,4233389,PROVISION2E,janard53,PLINE300,
38199/00432,2023-01-03 15:00:00,2023-01-03 17:00:00,Devinps,4220103,PROVISION2E,janard53,PLINE300,
38199/01952,2023-01-03 17:00:00,2023-01-03 18:30:00,Devinps,4220104,PROVISION2E,janard53,PLINE300,
38199/01907,2023-01-18 17:00:00,2023-01-18 18:00:00,DEVINP,4233388,PROVISION2E,janard53,PLINE300,
38199/01951,2023-01-16 16:00:00,2023-01-16 17:00:00,recipe setup,4232520,PROVISION2E,stiersk,PLINE300,
38199/01951,2023-01-17 09:00:00,2023-01-17 10:00:00,recipe setup,4232612,PROVISION2E,stiersk,PLINE300,
38199/01951,2023-01-23 10:00:00,2023-01-23 11:00:00,check,4234197,PROVISION2E,stiersk,PLINE300,
31199/00650,2023-01-24 14:00:00,2023-01-24 21:00:00,DSA,4234843,PROVISION2E,verstr99,PLINE300,
31199/00650,2023-01-25 08:30:00,2023-01-25 11:00:00,DSA,4235187,PROVISION2E,verstr99,PLINE300,
36004/01224,2023-01-17 10:00:00,2023-01-17 14:00:00,Recipe writing,4232676,QUANTUMXP,geenen44,PLINE300,
36004/01225,2023-01-25 12:00:00,2023-01-25 13:00:00,TEST  CM,4235388,QUANTUMXP,geenen44,PLINE300,
31399/00039,2023-01-05 14:00:00,2023-01-05 22:00:00,ru lots on hold,4209202,REFLEXION,raymaek,PLINE300,H1
31399/00039,2023-01-06 14:00:00,2023-01-06 22:00:00,lots on hold,4209213,REFLEXION,raymaek,PLINE300,H1
31399/00039,2023-01-05 14:00:00,2023-01-05 22:00:00,ru lots on hold,4209203,REFLEXION,raymaek,PLINE300,LP1
31399/00039,2023-01-06 14:00:00,2023-01-06 22:00:00,lots on hold,4209214,REFLEXION,raymaek,PLINE300,LP1
31299/01083,2023-01-08 22:00:00,2023-01-09 00:00:00,Ru CMP,4229446,REFLEXION,raymaek,PLINE300,LP1
31299/01083,2023-01-09 00:00:00,2023-01-09 06:00:00,Ru CMP,4229450,REFLEXION,raymaek,PLINE300,LP1
31399/00039,2023-01-05 14:00:00,2023-01-05 22:00:00,ru lots on hold,4209204,REFLEXION,raymaek,PLINE300,LP2
31399/00039,2023-01-06 14:00:00,2023-01-06 22:00:00,lots on hold,4209215,REFLEXION,raymaek,PLINE300,LP2
31299/01083,2023-01-08 22:00:00,2023-01-09 00:00:00,Ru CMP,4229447,REFLEXION,raymaek,PLINE300,LP2
31299/01083,2023-01-09 00:00:00,2023-01-09 06:00:00,Ru CMP,4229451,REFLEXION,raymaek,PLINE300,LP2
31399/00039,2023-01-05 14:00:00,2023-01-05 22:00:00,ru lots on hold,4209205,REFLEXION,raymaek,PLINE300,PM1
31399/00039,2023-01-06 14:00:00,2023-01-06 22:00:00,lots on hold,4209216,REFLEXION,raymaek,PLINE300,PM1
31299/01083,2023-01-08 22:00:00,2023-01-09 00:00:00,Ru CMP,4229448,REFLEXION,raymaek,PLINE300,PM1
31299/01083,2023-01-09 00:00:00,2023-01-09 06:00:00,Ru CMP,4229452,REFLEXION,raymaek,PLINE300,PM1
31399/00039,2023-01-05 14:00:00,2023-01-05 22:00:00,ru lots on hold,4209206,REFLEXION,raymaek,PLINE300,PM3
31399/00039,2023-01-06 14:00:00,2023-01-06 22:00:00,lots on hold,4209217,REFLEXION,raymaek,PLINE300,PM3
31299/01083,2023-01-08 22:00:00,2023-01-09 00:00:00,Ru CMP,4229449,REFLEXION,raymaek,PLINE300,PM3
31299/01083,2023-01-09 00:00:00,2023-01-09 06:00:00,Ru CMP,4229453,REFLEXION,raymaek,PLINE300,PM3
31199/01960,2023-01-25 13:00:00,2023-01-25 19:00:00,Cu CMP alignment marker- EP fail,4235118,REFLEXION_2,ceulem72,PLINE300,H1
31399/31519,2023-01-09 09:00:00,2023-01-09 17:00:00,hybrid bonding CMP,4229192,REFLEXION_2,dewild34,PLINE300,H1
31399/31519,2023-01-13 12:00:00,2023-01-13 16:00:00,pre hybrid bonding CMP,4231584,REFLEXION_2,dewild34,PLINE300,H1
32099/01506,2023-01-17 09:30:00,2023-01-17 16:30:00,hybrid bonding CMP,4232606,REFLEXION_2,dewild34,PLINE300,H1
32299/01084,2023-01-20 09:00:00,2023-01-20 16:30:00,hybrid bonding CMP,4233215,REFLEXION_2,dewild34,PLINE300,H1
32005/01717,2023-01-24 13:00:00,2023-01-24 16:30:00,Cu stop in layer processing,4234834,REFLEXION_2,dewild34,PLINE300,H1
32099/01506,2023-01-26 09:30:00,2023-01-26 16:00:00,hybrid bonding CMP,4235217,REFLEXION_2,dewild34,PLINE300,H1
31399/00039,2023-01-11 06:00:00,2023-01-11 14:00:00,lots on expinp,4230056,REFLEXION_2,raymaek,PLINE300,H1
31399/00039,2023-01-12 06:00:00,2023-01-12 14:00:00,lots on expinp,4230062,REFLEXION_2,raymaek,PLINE300,H1
31399/00039,2023-01-17 22:00:00,2023-01-18 00:00:00,urgent lot,4232771,REFLEXION_2,raymaek,PLINE300,H1
31399/00039,2023-01-18 00:00:00,2023-01-18 06:00:00,urgent lot,4232777,REFLEXION_2,raymaek,PLINE300,H1
