Begin,Description,End,FACILITY,IIO_Res_id,Modules,Tool,User_id,WBS
2022-11-04 13:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00,PLINE300,1289,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,ceulem72,32102/01048
2022-11-04 16:30,MaskR&D,2022-11-04 20:00,PLINE300,649,,GS1000,frommh38,31199/00651
2022-11-04 18:00,DSA,2022-11-04 20:00,PLINE300,33,,H6300,vanbel53,31199/00650
2022-11-04 18:00,TAPES3,2022-11-04 21:00,PLINE300,1487,PM,EP5,yang33,31199/01988
2022-11-04 6:30,Process lot AL214908;Process AL214908,2022-11-04 21:30,PLINE300,1253,LP1;LP2;LP3;LP4;PM_A;PM_B,F_REX300X_1,vdweeg61;pittev,32299/00352
2022-11-04 16:30,devinp,2022-11-04 22:00,PLINE200,1058,,KLA2351,gompou79,32299/31838
2022-11-04 18:00,200 kV,2022-11-04 22:00,PLINE300,324,,TITAN,nalinm87,42199/00160
2022-11-04 15:00,voor operations,2022-11-05 0:00,PLINE300,886,,JVX7300M,ramake29,36003/36502
2022-11-04 20:00,private,2022-11-05 0:00,PLINE300,47,,H6300,fukumu91,31199/02019
2022-11-05 0:00,devinp,2022-11-05 6:00,PLINE300,658,,HITACHI5000,debacker,31199/00653
2022-11-05 0:00,proc dev,2022-11-05 9:00,PLINE300,17,,H6300,ramane56,31199/02273
2022-11-05 8:30,test,2022-11-05 9:00,PLINE300,929,,SCD100,le27,31199/30079
2022-11-04 22:00,MAZO with H2O process and recipe,2022-11-05 9:30,PLINE300,1247,LP1;PM1,XP4_4,pavel13,31499/01284
2022-11-05 8:00,proc dev,2022-11-05 9:30,PLINE300,147,,H6300_2,ramane56,31199/02273
2022-11-05 8:00,JSR,2022-11-05 10:00,PLINE300,489,,SC1000,perrem78,31199/30079
2022-11-05 8:00,JSR,2022-11-05 10:00,PLINE300,526,,TR1000,perrem78,31199/30079
2022-11-05 9:30,measure wafers,2022-11-05 11:00,PLINE300,126,,H6300_2,guzman11,31199/00849
2022-11-05 9:30,lot,2022-11-05 11:30,PLINE200,1043,,FUSIONBONDER,han41,36671/01224
2022-11-05 8:30,Test develop recipe,2022-11-05 12:00,PLINE300,1465,LP3;PM3,ALTUS,gomezg80,39424/01224
2022-11-05 10:00,Inspection,2022-11-05 12:00,PLINE300,239,,HELIOS1200,stiersj,38199/01490
2022-11-05 10:00,T2T Madiran,2022-11-05 12:00,PLINE300,1516,PM,EP5,kissoo12,31199/01755
2022-11-05 10:00,Process lot P223884 with a new r,2022-11-05 13:30,PLINE200,1273,LP1;CHB,DCVD_CF,vdveld25,39424/01224
2022-11-05 11:30,devinp,2022-11-05 13:30,PLINE300,244,,NX3DM,vbelle62,36003/01224
2022-11-05 11:00,meas,2022-11-05 15:00,PLINE300,119,,H6300_2,popesc83,31199/01897
2022-11-05 14:00,test,2022-11-05 15:00,PLINE300,959,,TR3300,le27,31199/30079
2022-11-05 9:00,TEM;tem 200kv,2022-11-05 17:00,PLINE300,325,,TITAN,impagn97;han27,42199/00160
2022-11-05 14:30,devinp,2022-11-05 17:30,PLINE300,372,,NXWAFER,vbelle62,36003/01224
2022-11-05 14:00,SCANNER MONITOR,2022-11-05 18:00,PLINE300,549,,TR3400,aubert85,31199/31811
2022-11-05 14:00,SCANNER MONITOR,2022-11-05 18:00,PLINE300,670,,SC3400,aubert85,31199/31811
2022-11-05 16:00,test,2022-11-05 18:00,PLINE300,1493,PM,EDR7100,robber85,31199/30079
2022-11-05 15:00,sto,2022-11-05 19:00,PLINE300,103,,H6300_2,bisschop,31199/01988
2022-11-05 9:00,For Genjima-san,2022-11-06 0:00,PLINE300,84,,H6300,demand38,31199/31021
2022-11-05 18:30,Ru CMP ATLAS2 M1,2022-11-06 0:00,PLINE300,1313,LP1;LP2;H4;PM3;PM1,REFLEXION,raymaek,31399/00039
2022-11-06 0:00,Inspection,2022-11-06 2:00,PLINE300,18,,H6300,feurpr61,31199/02273
2022-11-06 0:30,TSV TEOS oxide CMP optiplane,2022-11-06 6:00,PLINE300,1271,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,raymaek,32099/01821
2022-11-06 6:00,i,2022-11-06 10:00,PLINE300,286,,HELIOS1200,caluwaer;dangol,37092/02172
2022-11-06 8:00,JSR slot,2022-11-06 10:00,PLINE300,490,,SC1000,robber85,31199/30079
2022-11-06 8:00,JSR slot,2022-11-06 10:00,PLINE300,527,,TR1000,robber85,31199/30079
2022-11-06 9:00,proc dev,2022-11-06 11:00,PLINE300,19,,H6300,ramane56,31199/02273
2022-11-06 10:30,Filter changeout,2022-11-06 11:00,PLINE300,415,,TR2000,kohyam95,31199/01982
2022-11-06 11:00,private,2022-11-06 12:30,PLINE300,69,,H6300,kato70,31199/02007
2022-11-06 10:00,FIB,2022-11-06 13:00,PLINE300,909,,HELIOS450,impagn97,42199/00160
2022-11-06 10:00,sec,2022-11-06 13:00,PLINE300,98,,H6300_2,nonaka89,31007/30076
2022-11-06 9:00,Testing CHC (escalation),2022-11-06 14:00,PLINE300,1304,LP1;LP2,PRODUCER,gomezg80,39424/01223
2022-11-06 10:00,CD,2022-11-06 14:00,PLINE300,798,,HITACHI5000,jambal44,31199/01918
2022-11-06 13:00,JSR slot,2022-11-06 15:00,PLINE300,491,,SC1000,robber85,31199/30079
2022-11-06 13:00,JSR slot,2022-11-06 15:00,PLINE300,528,,TR1000,robber85,31199/30079
2022-11-06 11:30,devinp,2022-11-06 16:30,PLINE300,245,,NX3DM,vbelle62,36003/01224
2022-11-06 12:30,private,2022-11-06 16:30,PLINE300,48,,H6300,fukumu91,31199/02019
2022-11-06 13:00,TEM,2022-11-06 17:00,PLINE300,326,,TITAN,impagn97,42199/00160
2022-11-06 16:00,test,2022-11-06 18:00,PLINE300,1494,PM,EDR7100,robber85,31199/30079
2022-11-06 16:30,AP3 work,2022-11-07 1:00,PLINE300,72,,H6300,fukumu91,31199/02008
2022-11-07 0:00,test,2022-11-07 1:00,PLINE300,922,,HITACHI5000,furuka28,31199/01513
2022-11-07 0:00,test,2022-11-07 2:00,PLINE300,960,,TR3300,vleerb85,31199/30079
2022-11-06 17:00,meas,2022-11-07 6:00,PLINE300,592,,H5000_2,kato15,31199/30117
2022-11-07 1:00,private,2022-11-07 6:00,PLINE300,49,,H6300,fukumu91,31199/02019
2022-11-06 17:30,apc;APC,2022-11-07 7:00,PLINE300,99,,H6300_2,rincon,31199/01756
2022-11-07 6:00,i,2022-11-07 8:00,PLINE300,181,,SEMVISION,engelen,31029/01811
2022-11-07 0:00,MAZO w/ H2O process development,2022-11-07 8:30,PLINE300,1248,LP1;PM1,XP4_4,pavel13,31499/01284
2022-11-07 6:00,DSA,2022-11-07 8:30,PLINE300,34,,H6300,vanbel53,31199/00650
2022-11-07 7:00,AL224948,2022-11-07 8:30,PLINE300,786,,HITACHI4000,moelants,98850/98097
2022-11-07 7:00,AL224948,2022-11-07 8:30,PLINE300,794,,HITACHI5000,moelants,98850/98097
2022-11-07 8:00,Use,2022-11-07 8:30,PLINE300,577,,TR3300,popesc83,31199/01897
2022-11-07 8:00,q,2022-11-07 9:00,PLINE300,458,,GS1000,vdbroecn,31199/31811
2022-11-07 8:30,"GaO, ZnO, InO, IGZO dep rates",2022-11-07 9:00,PLINE300,819,,F5_SCD,agiann70,31499/01284
2022-11-07 8:30,test,2022-11-07 9:00,PLINE300,930,,SCD100,wouter12,31199/30079
2022-11-07 6:30,inspection lots,2022-11-07 10:00,PLINE300,1192,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,pittev,38199/00432
2022-11-07 7:00,proc dev,2022-11-07 10:00,PLINE300,148,,H6300_2,ramane56,31199/02273
2022-11-07 8:00,q,2022-11-07 10:00,PLINE300,1522,PM,EDR7100,vdbroecn,31199/01655
2022-11-07 8:00,TEM,2022-11-07 10:00,PLINE300,327,,TITAN,faviap,42199/00160
2022-11-07 8:00,test,2022-11-07 10:00,PLINE300,492,,SC1000,cloost23,31199/30079
2022-11-07 8:00,test,2022-11-07 10:00,PLINE300,529,,TR1000,cloost23,31199/30079
2022-11-07 8:30,Use,2022-11-07 10:00,PLINE300,1413,BOTL,TRDUOS,popesc83,31199/01897
2022-11-07 9:00,coat,2022-11-07 10:00,PLINE300,236,,TR2000,dauend87,98600/00962
2022-11-07 9:00,XSEM,2022-11-07 10:00,PLINE200,979,,NOVA200,vdepauw,41603/41380
2022-11-07 7:30,iLIME ID:20220819-103159-sinha70,2022-11-07 10:30,PLINE300,850,,TXRF300,dara85,31499/00379
2022-11-07 9:30,Process development,2022-11-07 10:30,PLINE300,211,,NOVA200_2,rupp93,97406/01934
2022-11-07 10:00,Insp,2022-11-07 10:30,PLINE300,831,,INS300,engelen,98601/31507
2022-11-07 8:30,for arnaud,2022-11-07 11:00,PLINE300,20,,H6300,hareen73,31199/02273
2022-11-07 8:30,test,2022-11-07 11:00,PLINE300,961,,TR3300,cloost23,31199/30079
2022-11-07 9:00,APC,2022-11-07 11:00,PLINE300,1400,SN,EP5,schelc12,31199/01057
2022-11-07 9:00,coupon samples for Donggyu Kim,2022-11-07 11:00,PLINE300,368,,METRIXL,ripj,32005/01299
2022-11-07 9:00,FF,2022-11-07 11:00,PLINE300,454,,GS1000,singh36,31199/31074
2022-11-07 9:00,stitch,2022-11-07 11:00,PLINE300,657,,HITACHI5000,vlookl,31199/01878
2022-11-07 9:00,Training,2022-11-07 11:00,PLINE300,641,,PROVISION2E,beggia74,31199/00653
2022-11-07 9:30,Strip of Illuminator wafers,2022-11-07 11:00,PLINE200,1370,PM2;PM3,SPTS_OMEGA,nedelj21,36004/01224
2022-11-07 10:00,HMI,2022-11-07 11:00,PLINE300,1213,LP1;PM6,TEL_TACTRAS3,vallat65,98601/31507
2022-11-07 10:00,MAZO w/ H2O process development,2022-11-07 11:00,PLINE300,820,,F5_SCD,pavel13,31499/01284
2022-11-07 10:30,sem,2022-11-07 11:00,PLINE300,260,,NOVA200_2,tsvetani,38199/01838
2022-11-07 9:30,Check lot that failed,2022-11-07 11:30,PLINE300,847,,MH300,talmel16,31499/00432
2022-11-07 9:30,etch,2022-11-07 11:30,PLINE300,1337,LP2;PM1,TEL_TACTRAS3,demand38,31199/31021
2022-11-07 9:30,He14.4 H2 3.6 N2 0.3 O2 0.3,2022-11-07 11:30,PLINE200,991,,SETNA,kang10,32299/01084
2022-11-07 8:00,sem,2022-11-07 12:00,PLINE300,217,,SEMVISION,dvriendt;beirnaer,32299/00013
2022-11-07 9:00,bnvvnc bc,2022-11-07 12:00,PLINE300,1505,PM,EP5,schoof76,31199/00653
2022-11-07 10:00,meting,2022-11-07 12:00,PLINE300,111,,H6300_2,gillijns,31199/00653
2022-11-07 10:00,PWEC3,2022-11-07 12:00,PLINE300,1476,PM,EDR7100,sah32,31199/01920
2022-11-07 11:00,200 mm Tapeframe,2022-11-07 12:00,PLINE200,985,,LASERDEBOND,coulso66,44286/44542
2022-11-07 11:00,fdfdfdfa,2022-11-07 12:00,PLINE300,1423,SN,EP5,schoof76,31199/00653
2022-11-07 11:00,inpria,2022-11-07 12:00,PLINE300,568,,TR3300,giorda12,31199/31247
2022-11-07 11:00,m,2022-11-07 12:00,PLINE300,77,,H6300,vdries51,31199/01413
2022-11-07 11:00,omschakeling HRS,2022-11-07 12:00,PLINE300,671,,SC3400,vdijk,31199/31811
2022-11-07 11:00,BSPDN2,2022-11-07 12:30,PLINE300,806,,ARCHER700,wang87,32299/00588
2022-11-07 12:00,measurement,2022-11-07 12:30,PLINE200,1011,,SP1_DLS,tricas85,30990/32063
2022-11-07 9:00,TCB 200C 500g 30sec,2022-11-07 13:00,PLINE200,1106,,FC150,kang10,32299/01084
2022-11-07 11:00,etch,2022-11-07 13:00,PLINE300,1212,LP1;PM6,TEL_TACTRAS3,paolil45,31199/01988
2022-11-07 11:00,i,2022-11-07 13:00,PLINE300,450,,HITACHI5000,doise23,31199/31247
2022-11-07 11:30,coupon etch,2022-11-07 13:00,PLINE300,1258,LP1;PM3,LAM_E6_2,chan63,32399/32869
2022-11-07 12:00,APC,2022-11-07 13:00,PLINE300,1401,SN,EP5,schelc12,31199/01057
2022-11-07 12:00,HF-O3-APM CLEAN OF BARE SI,2022-11-07 13:00,PLINE300,1294,LP1;LP2;MPC8,DNS_6,drent34,31199/31811
2022-11-07 12:00,m,2022-11-07 13:00,PLINE300,1418,BOTL,TRDUOS,vdries51,31199/01413
2022-11-07 12:00,measure,2022-11-07 13:00,PLINE300,27,,H6300,paolil45,31199/01988
2022-11-07 12:00,scrjdp,2022-11-07 13:00,PLINE300,134,,H6300_2,vanderey,31199/31191
2022-11-07 13:00,GATR FTIR on coupons,2022-11-07 13:30,PLINE300,919,,FTIR_2,chan63,32399/32869
2022-11-07 6:30,devinp,2022-11-07 14:00,PLINE200,1059,,KLA2351,gompou79,32299/31838
2022-11-07 7:30,TEMprep,2022-11-07 14:00,PLINE300,910,,HELIOS450,nelisl,42199/00160
2022-11-07 10:00,Devinps,2022-11-07 14:00,PLINE300,1133,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-07 10:00,SiN/SiO,2022-11-07 14:00,PLINE300,355,,JVX7300M,khazak83,30990/32063
2022-11-07 11:30,burn in new target,2022-11-07 14:00,PLINE300,1330,LP2;CH2_MC,ENDURA_5,devul,38199/01593
2022-11-07 13:00,EUR_Use,2022-11-07 14:00,PLINE300,116,,H6300_2,her70,31199/01680
2022-11-07 13:00,intel,2022-11-07 14:00,PLINE300,51,,H6300,guzman11,31199/00849
2022-11-07 13:00,NXE monitor,2022-11-07 14:00,PLINE300,653,,HITACHI5000,aubert85,31199/31811
2022-11-07 13:00,test,2022-11-07 14:00,PLINE300,925,,TR3300,schollw,31199/01514
2022-11-06 22:00,Mo CTL lot,2022-11-07 14:30,PLINE300,1296,LP1;LP2;H1;PM2;PM3;PM1,REFLEXION_2,raymaek,31399/00039
2022-11-07 10:30,IGZO SPC and MAZO development,2022-11-07 14:30,PLINE300,862,,2830ZT,pavel13,31499/01284
2022-11-07 13:00,HF etch,2022-11-07 14:30,PLINE300,1158,LP1;SM2,DNS_4,jeon73,30990/32063
2022-11-07 13:30,APC,2022-11-07 15:00,PLINE300,1526,PM,EP5,hasan30,31199/01391
2022-11-07 13:30,BB305 strip,2022-11-07 15:00,PLINE200,1118,,DEBOND_CLEANER,ghosh40,98500/01852
2022-11-07 14:00,i,2022-11-07 15:00,PLINE300,182,,SEMVISION,maes72,31029/01811
2022-11-07 14:00,MAZO w/ H2O process development,2022-11-07 15:00,PLINE300,821,,F5_SCD,pavel13,31499/01284
2022-11-07 14:00,p,2022-11-07 15:00,PLINE300,155,,H6300_2,goovae19,31199/01755
2022-11-07 14:00,spc test,2022-11-07 15:00,PLINE300,360,,JVX7300M,pena,98600/01847
2022-11-07 14:00,XSEM,2022-11-07 15:00,PLINE300,200,,NOVA200_2,vais,97700/01345
2022-11-07 11:30,Preclean tests,2022-11-07 16:00,PLINE300,1229,LP1;CHF,ENDURA_5,devul,31499/02121
2022-11-07 13:00,BB305 bond quality,2022-11-07 16:00,PLINE200,1121,,TEMP_BONDER,ghosh40,98500/01852
2022-11-07 13:00,Training EBSD Myriam Van De Peer,2022-11-07 16:00,PLINE200,1051,,XL30_CF,jmesse,32099/01506
2022-11-07 14:00,inpria,2022-11-07 16:00,PLINE300,451,,HITACHI5000,doise23,31199/31247
2022-11-07 14:00,LF process development,2022-11-07 16:00,PLINE300,1307,LP1;LP2;LP3;LP4;PM_L2,DVPRIME_1,dith82,98600/31827
2022-11-07 14:30,MAZO proces develop,2022-11-07 16:00,PLINE300,339,,2830ZT,thukka30,30990/32063
2022-11-07 15:00,APC,2022-11-07 16:30,PLINE300,1459,SN,EP5,hasan30,31199/01876
2022-11-07 15:00,For Max,2022-11-07 16:30,PLINE300,1508,PM,EP5,delorm67,31199/01057
2022-11-07 15:00,p,2022-11-07 16:30,PLINE300,141,,H6300_2,goovae19,31199/01617
2022-11-07 16:00,measurement,2022-11-07 16:30,PLINE200,1012,,SP1_DLS,tricas85,30990/32063
2022-11-07 16:00,ZnO dep rate,2022-11-07 16:30,PLINE300,822,,F5_SCD,agiann70,31499/01284
2022-11-07 8:30,phase analysis,2022-11-07 17:00,PLINE300,874,,TECNAIF30,richardo,42199/00160
2022-11-07 9:00,ALD AlOx + HfOx,2022-11-07 17:00,PLINE300,834,,SAVANNAH,cochet,31199/01765
2022-11-07 11:00,Couposn XRR,2022-11-07 17:00,PLINE300,900,,METRIXL,chan63,32399/32869
2022-11-07 14:00,CLC recipe tuning,2022-11-07 17:00,PLINE300,1262,LP1;LP2;CL1B;CL2B;CL3B;CL4B;CL1A;CL2A;CL3A;CL4A;PM_B;PM_D,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:30,CIPT full wafer check,2022-11-07 17:00,PLINE200,999,,CIPT,talmel16,31499/02047
2022-11-07 15:00,CTL lot AL216144/19 by operation,2022-11-07 17:00,PLINE300,1301,LP1;DCM4,XP8,heylen,31399/00039
2022-11-07 15:00,Devinps,2022-11-07 17:00,PLINE300,253,,SEMVISION,janard53,00999/00505
2022-11-07 16:30,CD,2022-11-07 17:00,PLINE300,104,,H6300_2,naqvi66,31199/01988
2022-11-07 10:00,Tem prep,2022-11-07 17:30,PLINE300,308,,HELIOS_G5,drijboom,42199/00160
2022-11-07 15:00,Bonding glass/TOK to glass/PI,2022-11-07 17:30,PLINE200,1041,,BONDER_200,wysock13,97401/00942
2022-11-07 15:30,AL210794/3,2022-11-07 17:30,PLINE200,1063,,SAM_AW300,chen70,38199/01132
2022-11-07 15:30,"Etch, RF CHK",2022-11-07 17:30,PLINE300,1181,LP1;LP2;PM6,TEL_TACTRAS3,fukui39,31199/02273
2022-11-07 16:00,DEMO related,2022-11-07 17:30,PLINE300,1426,LP3;MPC2,DNS_6,homkar65,30990/32063
2022-11-07 16:00,MAZO process development w/ H2O,2022-11-07 17:30,PLINE300,863,,2830ZT,pavel13,31499/01284
2022-11-07 11:00,internal development,2022-11-07 18:00,PLINE300,1164,LP1,XP4_2,homkar65,30990/32063
2022-11-07 12:30,Use,2022-11-07 18:00,PLINE300,428,,ARCHER700,gronhe29,31199/01920
2022-11-07 13:30,inpria,2022-11-07 18:00,PLINE300,740,,FTIR_2,giorda12,31199/31247
2022-11-07 15:30,DSA,2022-11-07 18:00,PLINE300,1175,LP1;SM1,DNS_4,vanbel53,31199/00650
2022-11-07 16:00,CDSEM,2022-11-07 18:00,PLINE300,799,,HITACHI5000,zaid49,31199/01918
2022-11-07 16:30,Wafer processing,2022-11-07 18:30,PLINE300,1432,LP3;PM6,TEL_TACTRAS2,feurpr61,31199/02273
2022-11-07 13:00,PWEC3,2022-11-07 19:00,PLINE300,1477,PM,EDR7100,sah32,31199/01920
2022-11-07 14:00,IGZO,2022-11-07 19:00,PLINE300,1358,LP2;CH4_MC;CHE,ENDURA_5,agiann70,31299/01284
2022-11-07 16:00,Nb/Si/Nb/Ru JJ stack,2022-11-07 19:00,PLINE300,1169,LP1;CH1_MC;CH2_MC,ENDURA_5,piao23,43900/02205
2022-11-07 17:00,m,2022-11-07 19:00,PLINE300,132,,H6300_2,vdries51,31199/01413
2022-11-07 18:00,Devinps,2022-11-07 19:00,PLINE300,379,,SP3,janard53,00999/00505
2022-11-07 18:30,i,2022-11-07 20:00,PLINE300,183,,SEMVISION,redants,31029/01811
2022-11-07 19:30,coat,2022-11-07 20:30,PLINE300,580,,TR3300,oka40,31199/30117
2022-11-07 18:00,R,2022-11-07 21:00,PLINE300,55,,H6300,kampit73,31199/01680
2022-11-07 14:00,Process AL219516,2022-11-07 21:30,PLINE300,1218,LP1;LP2;LP3;LP4;PM_A;PM_B,F_REX300X_1,vdweeg61,38199/01284
2022-11-07 20:00,Devinp lot,2022-11-07 21:30,PLINE200,1038,,300MM_DICER,ameghn57,36671/01224
2022-11-07 20:00,lot,2022-11-07 21:30,PLINE200,1046,,TEMP_BONDER,han41,36671/01224
2022-11-07 20:30,Devinps,2022-11-07 21:30,PLINE200,1085,,KLA2351,janard53,32299/01959
2022-11-07 17:00,inpria;Inpria,2022-11-07 22:00,PLINE300,596,,H5000_2,doise23;giorda12,31199/31247
2022-11-07 18:00,FIB,2022-11-07 22:00,PLINE300,911,,HELIOS450,impagn97,42199/00160
2022-11-07 13:30,training Sander and coupons,2022-11-07 23:30,PLINE300,763,,EBEAM300,jussot18,36056/36502
2022-11-07 11:00,internal development,2022-11-08 0:00,PLINE300,1429,PM2,XP4_2,homkar65,30990/32063
2022-11-07 12:00,m,2022-11-08 0:00,PLINE300,430,,YS375,jehoulc,31199/01880
2022-11-07 14:30,DSA,2022-11-08 0:00,PLINE300,1390,BOTL,TRDUOS,verstr99;vanbel53,31199/00650
2022-11-07 18:00,internal development,2022-11-08 0:00,PLINE300,1324,LP2;LP3,XP4_2,homkar65,30990/32063
2022-11-07 21:00,Private use,2022-11-08 0:00,PLINE300,631,,TR3300,oguma46,31199/30092
2022-11-07 23:00,PWWGNE monitor,2022-11-08 0:00,PLINE300,550,,TR3400,schaap,31199/31811
2022-11-07 23:00,PWWGNE monitor,2022-11-08 0:00,PLINE300,672,,SC3400,schaap,31199/31811
2022-11-07 23:00,inpria,2022-11-08 2:00,PLINE300,597,,H5000_2,deschepp,31199/31247
2022-11-08 0:00,JSR;test,2022-11-08 2:00,PLINE300,493,,SC1000,perrem78;vleerb85,31199/30079
2022-11-08 0:00,JSR;test,2022-11-08 2:00,PLINE300,530,,TR1000,perrem78;vleerb85,31199/30079
2022-11-07 20:00,APC,2022-11-08 4:00,PLINE300,1527,PM,EP5,hasan30,31199/01391
2022-11-07 21:00,m;AP3 work,2022-11-08 7:00,PLINE300,73,,H6300,fukumu91,31199/02008
2022-11-08 2:00,test,2022-11-08 7:00,PLINE300,938,,H5000_2,vleerb85,31199/30079
2022-11-07 22:00,MAZO w/ H2O process development,2022-11-08 8:00,PLINE300,1249,LP1;PM1,XP4_4,pavel13,31499/01284
2022-11-08 6:00,Insp,2022-11-08 8:00,PLINE300,165,,SEMVISION,engelen,37004/37141
2022-11-08 7:00,AL224948,2022-11-08 8:30,PLINE300,795,,HITACHI5000,moelants,98850/98097
2022-11-08 7:00,p,2022-11-08 9:00,PLINE300,96,,H6300,goovae19,31199/01755
2022-11-08 7:30,meting,2022-11-08 9:00,PLINE300,879,,SC1000,jacobs41,31199/01513
2022-11-08 7:30,meting,2022-11-08 9:00,PLINE300,882,,TR1000,jacobs41,31199/01513
2022-11-08 8:00,proc dev,2022-11-08 9:00,PLINE300,149,,H6300_2,ramane56,31199/02273
2022-11-08 7:00,MEC,2022-11-08 9:30,PLINE200,968,,NOVA200,ripj,32005/01784
2022-11-08 7:00,Table C and D blanket tests,2022-11-08 10:00,PLINE300,1195,LP1;LP2;CL1B;CL3B;DR_B;LP3;LP4;PM_C;PM_D,F_REX300X_1,pittev,31399/31519
2022-11-08 8:00,sem,2022-11-08 10:00,PLINE300,218,,SEMVISION,dvriendt,32299/00013
2022-11-08 8:30,XSEM,2022-11-08 10:00,PLINE300,266,,SU8000,maes72,98300/14175
2022-11-08 9:00,coat,2022-11-08 10:00,PLINE300,854,,TRPROAP,mingar54,32099/01821
2022-11-08 9:30,BSPDN2,2022-11-08 10:30,PLINE300,791,,HITACHI5000,wang87,32299/00588
2022-11-08 9:30,HMI,2022-11-08 10:30,PLINE300,1356,LP2;PM6,TEL_TACTRAS3,vallat65,98601/31507
2022-11-08 10:00,"ZnO, 21 points",2022-11-08 10:30,PLINE300,823,,F5_SCD,agiann70,31499/01284
2022-11-08 9:00,asdfasdfasdfasdfsadfsadfasdfasdf,2022-11-08 11:00,PLINE300,1483,PM,EP5,baskar86,31199/01565
2022-11-08 9:00,emar,2022-11-08 11:00,PLINE300,784,,SC2000,canga29,31199/01391
2022-11-08 9:00,Lot P223216 - rfpd PR22.0198,2022-11-08 11:00,PLINE200,1371,PM2;PM3,SPTS_OMEGA,woutersj,36004/01224
2022-11-08 9:00,meas,2022-11-08 11:00,PLINE300,105,,H6300_2,chowri97,31199/01988
2022-11-08 9:00,REcipe setting and testing,2022-11-08 11:00,PLINE300,386,,ZETA,tuncaa41,36003/02120
2022-11-08 9:00,SPC check,2022-11-08 11:00,PLINE300,340,,2830ZT,jagalu79,30990/32063
2022-11-08 10:30,Inspection,2022-11-08 11:00,PLINE200,1065,,NOVA200,dusar,98300/00854
2022-11-08 10:30,SPC check,2022-11-08 11:00,PLINE300,392,,F5_SCD,jagalu79,30990/32063
2022-11-08 10:30,spc test,2022-11-08 11:00,PLINE300,361,,JVX7300M,pena,98600/01847
2022-11-08 10:30,thick layer sin,2022-11-08 11:00,PLINE300,399,,SCD100,marian80,30990/32063
2022-11-08 8:30,etch for Nicole,2022-11-08 11:30,PLINE300,1442,LP3;PM1,TEL_TACTRAS3,demand38,31199/31021
2022-11-08 10:00,exp,2022-11-08 11:30,PLINE200,1091,,AP300,mingar54,32099/01821
2022-11-08 11:00,sdbfsgfbffffffffffffffffffffffff,2022-11-08 11:30,PLINE300,1506,PM,EP5,schoof76,31199/00653
2022-11-08 10:00,MX2 layer transfer,2022-11-08 12:00,PLINE200,1122,,TEMP_BONDER,ghosh40,98500/01852
2022-11-08 10:30,HMI,2022-11-08 12:00,PLINE300,1455,LP3;PM6,TEL_TACTRAS2,vallat65,98601/31507
2022-11-08 11:00,inpria,2022-11-08 12:00,PLINE300,1495,PM,EDR7100,giorda12,31199/31247
2022-11-08 11:00,dev,2022-11-08 12:30,PLINE300,855,,TRPROAP,mingar54,32099/01821
2022-11-08 11:00,Si,2022-11-08 12:30,PLINE300,350,,JVX7300M,khazak83,30990/01658
2022-11-08 11:30,development,2022-11-08 12:30,PLINE300,1354,LP2;PM1,TEL_TACTRAS2,puliya38,37093/02178
2022-11-08 11:00,GST composition,2022-11-08 13:00,PLINE300,872,,2830ZT,sinha70,31499/00379
2022-11-08 11:00,measure wafers,2022-11-08 13:00,PLINE300,127,,H6300_2,guzman11,31199/00849
2022-11-08 11:00,recipe setup,2022-11-08 13:00,PLINE300,300,,ARCHER700,baudem,31012/01506
2022-11-08 11:00,TiN Deposition,2022-11-08 13:00,PLINE300,1325,LP2;LP3;PM2,XP4_2,rastog28,30990/32063
2022-11-08 12:00,blanket thickness,2022-11-08 13:00,PLINE300,400,,SCD100,marian80,30990/32063
2022-11-08 12:30,pre measurements,2022-11-08 13:00,PLINE200,1013,,SP1_DLS,knaepen,30990/32063
2022-11-07 17:00,h,2022-11-08 13:30,PLINE300,436,,GS1000,kondo25,31199/01179
2022-11-08 7:00,Devinps,2022-11-08 14:00,PLINE200,1014,,KLA2351,gompou79,36003/36503
2022-11-08 9:30,APC,2022-11-08 14:00,PLINE300,1402,SN,EP5,schelc12,31199/01057
2022-11-08 12:00,Devinps,2022-11-08 14:00,PLINE300,1134,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-08 12:00,inpria,2022-11-08 14:00,PLINE300,598,,H5000_2,doise23,31199/31247
2022-11-08 12:30,m,2022-11-08 14:00,PLINE300,460,,HITACHI5000,jehoulc,31199/01245
2022-11-08 13:00,300mm TF,2022-11-08 14:00,PLINE200,988,,LASERDEBOND,ghosh40,98500/01852
2022-11-08 13:30,APC,2022-11-08 14:00,PLINE300,693,,SC3400,vlookl,31199/01877
2022-11-08 13:30,APC,2022-11-08 14:00,PLINE300,724,,TR3400,vlookl,31199/01877
2022-11-08 13:30,KrF,2022-11-08 14:00,PLINE300,1386,BOTL,TRDUOS,kampit73,31199/01680
2022-11-08 14:00,KrF,2022-11-08 14:30,PLINE300,624,,SC1000,kampit73,31199/01680
