Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS
2022-11-08 14:30:00,,KrF,2022-11-08 15:00:00,,"",PLINE300,0.5,kampit73,"",HITACHI9380,31199/01680
2022-11-08 14:30:00,,xsem,2022-11-08 15:30:00,,"",PLINE300,1,vais,"",NOVA200_2,97700/01345
2022-11-08 14:57:51,,"",2022-11-08 18:28:43,3.5144444444444445,martin29,PLINE300,,"","",METRIOS,42199/00160
2022-11-08 15:00:00,,APC,2022-11-08 18:00:00,,"",PLINE300,3,schelc12,PM,EP5,31199/01057
2022-11-08 15:00:00,,CD,2022-11-08 15:30:00,,"",PLINE300,0.5,naqvi66,"",H6300_2,31199/01988
2022-11-08 15:00:00,,check on defects,2022-11-08 17:00:00,,"",PLINE300,2,moet12,"",SEMVISION,32299/01959
2022-11-08 15:00:00,,Ru-APTMS-Fc,2022-11-08 18:00:00,,"",PLINE300,3,zapiai81,"",FTIR_2,44999/01997
2022-11-08 15:00:00,,Wafer processing,2022-11-08 18:00:00,,"",PLINE300,3,feurpr61,LP3;PM6,TEL_TACTRAS2,31199/02273
2022-11-08 15:00:00,,ZMO-ozone process development,2022-11-08 19:00:00,,"",PLINE300,4,chauha79,LP1;PM1,XP4_4,30990/32063
2022-11-08 15:09:18,,"",2022-11-08 17:28:22,2.3177777777777777,vrebos45,PLINE300,,"","",VERIOS,39320/36502
2022-11-08 15:30:00,,CRAS coupon iterations,2022-11-08 16:00:00,,"",PLINE300,0.5,choudh58,LP1;PM3,LAM_E6,98850/02081
2022-11-08 15:30:00,,develop,2022-11-08 17:00:00,,"",PLINE200,1.5,hendri21,"",NOVA200,97406/01185
2022-11-08 16:00:00,,inpri,2022-11-08 19:00:00,,"",PLINE300,3,doise23,"",H5000_2,31199/31247
2022-11-08 16:00:00,,m,2022-11-08 18:00:00,,"",PLINE300,2,jehoulc,"",HITACHI5000,31199/01245
2022-11-08 16:00:00,,making samples,2022-11-08 18:00:00,,"",PLINE300,2,genjim61,"",TR3300,98601/00962
2022-11-08 16:00:00,,MHM,2022-11-08 18:00:00,,"",PLINE300,2,kampit73,"",SU8000,31199/01680
2022-11-08 16:00:00,,pilot,2022-11-08 19:00:00,,"",PLINE300,3,wei62,"",H6300,31199/00653
2022-11-08 16:00:00,,q,2022-11-08 19:00:00,,"",PLINE300,3,vdbroecn,"",H6300_2,31299/01954
2022-11-08 16:00:00,,REcipe setting and testing,2022-11-08 18:00:00,,"",PLINE300,2,tuncaa41,"",ZETA,36003/02120
2022-11-08 16:00:00,5,CRAS coupon iterations,2022-11-08 17:11:00,1.128611111111111,choudh58,PLINE300,1,choudh58,LP2;PM6,LAM_E6,98850/02081
2022-11-08 16:30:00,,DSA,2022-11-08 17:00:00,,"",PLINE300,0.5,verstr99,"",SC3400,31199/00650
2022-11-08 16:30:00,,DSA,2022-11-08 17:00:00,,"",PLINE300,0.5,verstr99,"",TR3400,31199/00650
2022-11-08 16:59:43,4,sem,2022-11-08 18:32:28,1.5458333333333334,beirnaer,PLINE300,1.5,beirnaer,"",SEMVISION,32299/00013
2022-11-08 17:00:00,,coupon etching,2022-11-08 18:30:00,,"",PLINE300,1.5,fathze21,LP3;PM3,LAM_E5,31299/02062
2022-11-08 17:00:00,,DSA,2022-11-09 00:00:00,,"",PLINE300,7,verstr99,BOTL,TRDUOS,31199/00650
2022-11-08 17:30:00,,intel,2022-11-08 18:00:00,,"",PLINE300,0.5,guzman11,"",SC3400,31199/00849
2022-11-08 17:30:00,,intel,2022-11-08 18:00:00,,"",PLINE300,0.5,guzman11,"",TR3400,31199/00849
2022-11-08 18:00:00,,APC,2022-11-08 21:30:00,,"",PLINE300,3.5,schelc12,SN,EP5,31199/01057
2022-11-08 18:00:00,,making samples,2022-11-08 18:30:00,,"",PLINE300,0.5,genjim61,"",SC3400,31199/02273
2022-11-08 18:00:00,,making samples,2022-11-08 18:30:00,,"",PLINE300,0.5,genjim61,"",TR3400,31199/02273
2022-11-08 18:00:00,,opo,2022-11-08 20:00:00,,"",PLINE300,2,canga29,PM,EP5,31199/01391
2022-11-08 18:30:00,,pillar,2022-11-08 19:30:00,,"",PLINE300,1,gauber22,"",SC3400,98601/01971
2022-11-08 18:30:00,,pillar,2022-11-08 19:30:00,,"",PLINE300,1,gauber22,"",TR3400,98601/01971
2022-11-08 18:30:00,1,Insp,2022-11-08 20:00:00,1.241111111111111,redants,PLINE300,1.5,redants,"",SEMVISION,31029/01811
2022-11-08 18:58:56,,"",2022-11-08 21:55:44,2.9466666666666668,vrebos45,PLINE300,,"","",VERIOS,39320/36502
2022-11-08 19:00:00,,arnaud ADI;arnaud adi,2022-11-09 07:00:00,,"",PLINE300,12,demand38,"",H6300,98600/00962
2022-11-08 19:00:00,,c,2022-11-08 20:00:00,,"",PLINE300,1,zaid49,"",HITACHI5000,31199/01918
2022-11-08 19:30:00,,exposure,2022-11-08 20:30:00,,"",PLINE300,1,kato15,"",SC3400,31199/30117
2022-11-08 19:30:00,,exposure,2022-11-08 20:30:00,,"",PLINE300,1,kato15,"",TR3400,31199/30117
2022-11-08 21:00:00,,APC,2022-11-09 04:00:00,,"",PLINE300,7,hasan30,PM,EP5,31199/01391
2022-11-08 21:00:00,,coat,2022-11-08 21:30:00,,"",PLINE300,0.5,kato15,"",TR2000,31199/30117
2022-11-08 21:00:00,,h,2022-11-09 06:00:00,,"",PLINE300,9,kondo25,"",GS1000,31199/01179
2022-11-08 21:52:28,,"",2022-11-09 01:47:05,3.910277777777778,sainch77,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-08 21:59:13,,"",2022-11-09 01:35:49,3.61,subedi56,PLINE300,,"","",VERIOS,39320/36502
2022-11-09 00:00:00,,test,2022-11-09 02:00:00,,"",PLINE300,2,vleerb85,"",TR3300,31199/30079
2022-11-09 02:53:30,,"",2022-11-09 05:49:22,2.931111111111111,subedi56,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-09 04:48:41,,"",2022-11-09 06:05:46,1.2847222222222223,vdstaey,PLINE300,,"","",SU8000,39320/36502
2022-11-09 06:00:00,,measurement,2022-11-09 07:00:00,,"",PLINE300,1,usmani63,PM,EDR7100,31199/02241
2022-11-09 06:00:00,0,xsem,2022-11-09 09:25:03,2.8675,maes72,PLINE300,2.5,maes72,"",NOVA200_2,98300/14175
2022-11-09 06:00:00,2,Insp,2022-11-09 08:00:00,1.0802777777777777,engelen,PLINE300,2,engelen,"",SEMVISION,31029/01811
2022-11-09 06:25:32,,"",2022-11-09 09:22:24,2.9477777777777776,dutrow20,PLINE300,,"","",HELIOS1200,39320/36502
2022-11-09 07:00:00,,Devinps,2022-11-09 09:00:00,,"",PLINE200,2,gompou79,"",KLA2351,36003/36504
2022-11-09 07:00:00,,HF-O3-APM clean of bare si,2022-11-09 09:00:00,,"",PLINE300,2,drent34,LP1;LP2;MPC8,DNS_6,31199/31811
2022-11-09 07:00:00,,hotspot,2022-11-09 08:00:00,,"",PLINE300,1,vanderey,PM,EDR7100,31199/31191
2022-11-09 07:00:00,,meting,2022-11-09 09:00:00,,"",PLINE300,2,baudem,"",H6300,31199/01920
2022-11-09 07:00:00,,use,2022-11-09 08:00:00,,"",PLINE200,1,vicca54,"",ASM200,31199/01513
2022-11-09 07:00:00,,use,2022-11-09 08:00:00,,"",PLINE200,1,vicca54,"",TELACT8_200,31199/01513
2022-11-09 07:30:00,,test,2022-11-09 10:00:00,,"",PLINE300,2.5,cloost23,"",TR3300,31199/30079
2022-11-09 07:30:00,,use,2022-11-09 08:30:00,,"",PLINE200,1,vicca54,"",ASM750,31199/01513
2022-11-09 07:30:00,,use,2022-11-09 08:30:00,,"",PLINE200,1,vicca54,"",TELACT8_750,31199/01513
2022-11-09 07:49:52,,"",2022-11-09 10:01:44,2.1977777777777776,wellens,PLINE300,,"","",ENDURA_3,32299/01899
2022-11-09 08:00:00,,plasma clean,2022-11-09 09:00:00,,"",PLINE300,1,goossen,LP1;PM2,LAM_E5_2,31299/31900
2022-11-09 08:00:00,,scrjdp,2022-11-09 09:00:00,,"",PLINE300,1,vanderey,"",KLA2925,31199/31191
2022-11-09 08:00:00,,scrnjdp,2022-11-09 09:30:00,,"",PLINE300,1.5,vanderey,"",H6300_2,31199/31191
2022-11-09 08:00:00,,test;JSR processing time,2022-11-09 12:00:00,,"",PLINE300,4,cloost23;perrem78,"",TR1000,31199/30079
2022-11-09 08:00:00,6,test;JSR processing time,2022-11-09 12:00:00,1.663888888888889,maessc90,PLINE300,4,cloost23;perrem78,"",SC1000,31199/30079
2022-11-09 08:28:33,,"",2022-11-09 11:58:03,3.4916666666666667,goovae19,PLINE300,,"","",EXTREME_2,31199/01918
2022-11-09 08:30:00,,APC,2022-11-09 09:30:00,,"",PLINE300,1,schelc12,SN,EP5,31199/01057
2022-11-09 08:30:00,,test,2022-11-09 09:00:00,,"",PLINE300,0.5,cloost23,"",SCD100,31199/30079
2022-11-09 08:51:50,0,Overpolish testing,2022-11-09 12:00:00,1.0541666666666667,kenens78,PLINE300,3,kenens78,LP1;LP2;CLN,REFLEXION_4,31199/00653
2022-11-09 08:56:02,1,prcoess hold lot with BS APM,2022-11-09 12:00:00,3.0430555555555556,lai86,PLINE300,3,lai86,LP2;LP3;PM_L1;PM_L2;PM_R1,DVPRIME_1,37092/02174
2022-11-09 09:00:00,,coupon samples for Donggyu Kim,2022-11-09 17:00:00,,"",PLINE300,8,ripj,"",METRIXL,32005/01299
2022-11-09 09:00:00,,Devinps,2022-11-09 14:00:00,,"",PLINE300,5,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503
2022-11-09 09:00:00,,For Max,2022-11-09 10:30:00,,"",PLINE300,1.5,delorm67,PM,EP5,31199/01057
2022-11-09 09:00:00,,i,2022-11-09 10:00:00,,"",PLINE300,1,brus,"",HELIOS1200,38199/01836
2022-11-09 09:00:00,,m,2022-11-09 18:00:00,,"",PLINE300,9,jehoulc,"",YS375,31199/01880
2022-11-09 09:00:00,,no tool processing can be done.,2022-11-09 12:00:00,,"",PLINE200,3,jansse67,LP1;LP2;PM1,BH800,39422/01225
2022-11-09 09:00:00,,proc dev,2022-11-09 11:00:00,,"",PLINE300,2,ramane56,"",H6300,31199/02273
2022-11-09 09:00:00,,spc check;DOE,2022-11-09 23:00:00,,"",PLINE300,14,jagalu79;kramac15,"",2830ZT,30990/32063
2022-11-09 09:00:00,,wafer,2022-11-09 11:00:00,,"",PLINE300,2,schollw,"",KLA2925,31199/30079
2022-11-09 09:13:50,,"",2022-11-09 10:45:49,1.5330555555555556,soulie26,PLINE300,,"","",ENDURA_5,31499/00640
2022-11-09 09:24:50,,"",2022-11-09 11:59:14,2.5733333333333333,casill80,PLINE300,,"","",TEM_METROLOGY,39320/36502
2022-11-09 09:30:00,,DSA,2022-11-09 10:00:00,,"",PLINE300,0.5,verstr99,BOTL,TRDUOS,31199/00650
2022-11-09 09:30:00,,meas,2022-11-09 13:00:00,,"",PLINE300,3.5,chowri97,"",GS1000,31199/01988
2022-11-09 09:30:00,,R_Use,2022-11-09 11:00:00,,"",PLINE300,1.5,her70,"",H6300_2,31199/01680
2022-11-09 09:30:00,0,meas,2022-11-09 11:22:53,1.5947222222222222,willegem,PLINE300,1.5,delvaux,"",NOVA200_2,97401/01743
2022-11-09 09:30:00,2,"Ar test, TMA soak test and TiN d;TiN deposition",2022-11-09 23:58:52,14.430555555555555,liang13,PLINE300,9.5,liang13;homkar65,LP2;PM2,XP4_2,30990/32063
2022-11-09 09:58:20,0,backside etch TMAH,2022-11-09 13:40:29,3.7025,stokhof,PLINE300,2,stokhof,LP1;SM2,DNS_4,30990/02249
2022-11-09 10:00:00,,AE216026,2022-11-09 16:00:00,,"",PLINE300,6,annama94,LP3;LP4;SM2_4;SM2_6;SM2_7;SM2_9,CELLESTA,32005/01717
2022-11-09 10:00:00,,Inpria,2022-11-09 11:00:00,,"",PLINE300,1,giorda12,"",TR3300,31199/31247
2022-11-09 10:00:00,,making samples,2022-11-09 11:00:00,,"",PLINE300,1,genjim61,"",SC3400,98601/00962
2022-11-09 10:00:00,,making samples,2022-11-09 11:00:00,,"",PLINE300,1,genjim61,"",TR3400,98601/00962
2022-11-09 10:00:00,,test,2022-11-09 16:00:00,,"",PLINE300,6,roy82,"",HITACHI5000,38199/01952
2022-11-09 10:00:00,0, p-line process - extra time,2022-11-09 11:00:00,0.3277777777777778,tielens,PLINE300,1,tielens,"",JVX7300M,36003/01225
2022-11-09 10:00:00,5,sem,2022-11-09 12:10:46,1.9661111111111111,dvriendt,PLINE300,2,dvriendt,"",SEMVISION,32299/00013
2022-11-09 10:28:56,,"",2022-11-09 11:56:30,1.4594444444444445,maes72,PLINE300,,"","",SU8000,98300/01618
2022-11-09 10:30:00,,ILLUMINATOR - Thick Diel Etch,2022-11-09 12:30:00,,"",PLINE200,2,palomb58,PM2;PM3,SPTS_OMEGA,36004/01224
2022-11-09 10:30:00,,Recipe transfer,2022-11-09 11:30:00,,"",PLINE300,1,katcko10,LP3;PM6,TEL_TACTRAS3,31199/00653
2022-11-09 10:30:00,,test,2022-11-09 11:00:00,,"",PLINE300,0.5,cloost23,"",SCD100,31199/30079
2022-11-09 10:30:00,,ythrjtytytj,2022-11-09 13:00:00,,"",PLINE300,2.5,schoof76,PM,EP5,31199/01995
2022-11-09 10:30:00,1,Test run with vendor,2022-11-09 12:00:00,0.9311111111111111,puliya38,PLINE300,1.5,puliya38,LP1;PM1,TEL_TACTRAS2,37093/02178
2022-11-09 11:00:00,,200mm Tapeframe,2022-11-09 12:00:00,,"",PLINE200,1,coulso66,"",LASERDEBOND,44286/44542
2022-11-09 11:00:00,,new job,2022-11-09 13:00:00,,"",PLINE300,2,mingar54,"",H6300_2,31199/00653
2022-11-09 11:00:00,,spc test,2022-11-09 12:00:00,,"",PLINE300,1,pena,"",JVX7300M,98600/01847
2022-11-09 11:00:00,,use,2022-11-09 12:00:00,,"",PLINE300,1,debruy71,"",H6300,98601/01062
2022-11-09 11:00:00,1,recipe;meas,2022-11-09 16:00:00,4.053055555555556,chowri97,PLINE300,3,chowri97,"",KLA2925,31199/01988
2022-11-09 11:30:00,,Bonding test,2022-11-09 12:30:00,,"",PLINE200,1,chance44,"",SETNA,98500/01060
2022-11-09 11:30:00,,xsem,2022-11-09 12:30:00,,"",PLINE300,1,vais,"",NOVA200_2,97700/01345
2022-11-09 11:43:49,,"",2022-11-09 12:21:56,0.6352777777777778,vais,PLINE300,,"","",NOVA200_2,97401/01743
2022-11-09 11:52:16,1,test,2022-11-09 14:00:00,1.165,cloost23,PLINE300,2,cloost23,"",H5000_2,31199/30079
2022-11-09 11:58:36,0,p,2022-11-09 18:00:00,4.349166666666667,goovae19,PLINE300,5,goovae19,LP1;LP2;PM1,EXTREME_2,31199/01617
2022-11-09 12:00:00,, p-line process - extra time,2022-11-09 15:00:00,,"",PLINE300,3,tielens,"",JVX7300M,36003/01225
2022-11-09 12:00:00,,dev,2022-11-09 14:00:00,,"",PLINE300,2,thiam14,"",H6300,98600/00962
2022-11-09 12:00:00,,Private use,2022-11-09 14:00:00,,"",PLINE300,2,oguma46,"",H6300,31199/30092
2022-11-09 12:00:00,,Wafer processing,2022-11-09 14:00:00,,"",PLINE300,2,feurpr61,LP3;PM6,TEL_TACTRAS2,31199/02273
2022-11-09 12:00:00,,ZMO-ozone process development,2022-11-09 18:00:00,,"",PLINE300,6,chauha79,LP1;PM1,XP4_4,30990/32063
2022-11-09 12:16:36,,"",2022-11-09 13:49:44,1.5522222222222222,dutrow20,PLINE300,,"","",SEMVISION,39320/36502
2022-11-09 12:30:00,,atr-ftir,2022-11-09 14:00:00,,"",PLINE300,1.5,hanifa45,"",FTIR_2,44999/01882
2022-11-09 12:49:13,1,LF process development,2022-11-09 16:00:00,3.0216666666666665,dith82,PLINE300,3,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,98600/31827
2022-11-09 13:00:00,,APC,2022-11-09 15:00:00,,"",PLINE300,2,schelc12,PM,EP5,31199/01057
2022-11-09 13:00:00,,APC;adsf,2022-11-09 17:30:00,,"",PLINE300,4.5,schelc12;schoof76,SN,EP5,31199/01057
2022-11-09 13:00:00,,BScrod_2;BS Cleaning,2022-11-09 17:00:00,,"",PLINE300,4,homkar65;rastog28,ATM;SM1;SM2;SM3,SEZ304_2,30990/32063
2022-11-09 13:00:00,,light training,2022-11-09 15:00:00,,"",PLINE300,2,johnsu91,"",KLA2925,31199/02273
2022-11-09 13:00:00,,s,2022-11-09 15:00:00,,"",PLINE300,2,gupta76,"",H6300_2,31199/01321
2022-11-09 13:00:00,,T1107,2022-11-09 15:00:00,,"",PLINE300,2,vanderey,"",TRPROAP,31199/01960
2022-11-09 13:00:00,,TBM development,2022-11-09 17:00:00,,"",PLINE200,4,patil20,"",TEMP_BONDER,36671/01221
2022-11-09 13:00:00,0,recipe check,2022-11-09 19:10:57,4.977222222222222,gooris43,PLINE200,3,moet12,"",KLA2351,98300/14175
2022-11-09 13:54:02,0,Insp,2022-11-09 15:00:00,0.5897222222222223,redants,PLINE300,1,dusar,"",SEMVISION,43001/01666
2022-11-09 13:56:00,,"",2022-11-09 18:33:48,4.63,martin29,PLINE300,,"","",METRIOS,42199/00160
2022-11-09 14:00:00,,ADI,2022-11-09 14:30:00,,"",PLINE300,0.5,huang72,"",H6300,31199/01617
2022-11-09 14:00:00,,FIB,2022-11-09 18:00:00,,"",PLINE300,4,impagn97,"",HELIOS450,42199/00160
2022-11-09 14:00:00,,HMI,2022-11-09 15:00:00,,"",PLINE300,1,vallat65,LP1;PM6,TEL_TACTRAS3,98601/31507
2022-11-09 14:00:00,,HNA ACTIVITY,2022-11-09 15:00:00,,"",PLINE300,1,shaikh41,"",SCD100,36003/01224
2022-11-09 14:00:00,,ILD-0 processing AX214504,2022-11-09 21:30:00,,"",PLINE300,7.5,vdweeg61,LP1;LP2;PM_C,F_REX300X_2,98600/00962
2022-11-09 14:00:00,,Inpria,2022-11-09 16:00:00,,"",PLINE300,2,doise23,"",H5000_2,31199/31247
2022-11-09 14:00:00,,Inpria,2022-11-09 16:00:00,,"",PLINE300,2,giorda12,"",FTIR_2,31199/31247
2022-11-09 14:00:00,,Process lot AL217248,2022-11-09 18:00:00,,"",PLINE300,4,vdweeg61,LP1;LP2;CLN,REFLEXION_4,38199/01284
2022-11-09 14:00:00,,reservation Viktor,2022-11-09 16:00:00,,"",PLINE300,2,mander15,"",SU8000,31199/01680
2022-11-09 14:00:00,,SEM measurements,2022-11-09 16:00:00,,"",PLINE200,2,vheusd76,"",NOVA200,97406/01185
2022-11-09 14:00:00,,training on allignment,2022-11-09 17:00:00,,"",PLINE300,3,sterckxg,"",EBEAM300,31199/31811
2022-11-09 14:00:00,,training Tom,2022-11-09 16:00:00,,"",PLINE300,2,beirnaer,"",HELIOS1200_2,32299/00013
2022-11-09 14:00:00,0,BSD,2022-11-09 16:06:01,1.8775,cochet,PLINE300,1.5,cochet,"",NOVA200_2,32299/00013
2022-11-09 14:00:00,1,spinel IGZO,2022-11-09 17:00:00,1.4791666666666667,agiann70,PLINE300,3,agiann70,LP2;CH4_MC;CHE,ENDURA_5,31299/01284
2022-11-09 14:30:00,,fg;c,2022-11-09 18:00:00,,"",PLINE300,3.5,hareen73,"",H6300,31199/02273
2022-11-09 14:38:16,6,sem,2022-11-09 18:30:00,3.4944444444444445,beirnaer,PLINE300,3.5,beirnaer,"",SEMVISION,32299/00013
2022-11-09 14:45:39,,"",2022-11-09 22:00:36,7.2491666666666665,bangel19,PLINE200,,"","",ENDURA_BAR,39422/01221
2022-11-09 14:50:22,1,HMI,2022-11-09 17:00:00,1.3647222222222222,vallat65,PLINE300,2,vallat65,LP3;PM6,TEL_TACTRAS2,98601/31507
2022-11-09 15:00:00,,APM Etching (252),2022-11-09 16:00:00,,"",PLINE300,1,rastog28,LP1;SM2,DNS_4,30990/32063
2022-11-09 15:00:00,,ASML,2022-11-09 16:00:00,,"",PLINE300,1,vanderey,"",SC1950,31199/31811
2022-11-09 15:00:00,,ASML,2022-11-09 16:00:00,,"",PLINE300,1,vanderey,BOTL;TOPL,TR1950,31199/31811
2022-11-09 15:00:00,,ASML,2022-11-09 16:30:00,,"",PLINE300,1.5,vanderey,"",SC2000,31199/31811
2022-11-09 15:00:00,,ASML,2022-11-09 16:30:00,,"",PLINE300,1.5,vanderey,;ACAT,TR2000,31199/31811
2022-11-09 15:00:00,,Blanket ER,2022-11-09 16:00:00,,"",PLINE300,1,demand38,LP2;PM1,TEL_TACTRAS3,31199/31021
2022-11-09 15:00:00,,coat,2022-11-09 16:00:00,,"",PLINE300,1,kato15,"",TR3400,31199/31074
2022-11-09 15:00:00,,devinp,2022-11-09 19:00:00,,"",PLINE300,4,vbelle62,"",NXWAFER,36003/01224
2022-11-09 15:00:00,,DSA,2022-11-09 17:00:00,,"",PLINE300,2,verstr99,"",H6300_2,31199/00650
2022-11-09 15:00:00,,Edwards plan MLET,2022-11-09 18:00:00,,"",PLINE300,3,vdijk,"",SC3400,31199/31811
2022-11-09 15:00:00,,pwec,2022-11-09 19:00:00,,"",PLINE300,4,sah32,PM,EDR7100,31199/01920
2022-11-09 15:00:00,,recipe check,2022-11-09 15:30:00,,"",PLINE300,0.5,frommh38,PM,EP5,31199/01565
2022-11-09 15:00:00,0,measurement,2022-11-09 16:00:00,0.06166666666666667,sebai,PLINE300,1,sebai,"",SP5,32399/30027
2022-11-09 15:00:00,4,devinp,2022-11-09 17:00:00,1.6469444444444445,vbelle62,PLINE300,2,vbelle62,"",NX3DM,36003/01224
2022-11-09 15:30:00,,coupon etching,2022-11-09 18:30:00,,"",PLINE300,3,fathze21,LP3;PM3,LAM_E5,31299/02062
2022-11-09 16:00:00,,i,2022-11-09 18:00:00,,"",PLINE300,2,redants,"",HELIOS1200_2,98850/02021
2022-11-09 16:00:00,,lithodev,2022-11-09 19:00:00,,"",PLINE300,3,debacker,"",HITACHI5000,31199/00653
2022-11-09 16:00:00,,test,2022-11-09 18:00:00,,"",PLINE300,2,beggia74,"",KLA2925,31199/00653
2022-11-09 17:00:00,,JSR,2022-11-09 19:00:00,,"",PLINE300,2,perrem78,"",SC1000,31199/30079
2022-11-09 17:00:00,,JSR,2022-11-09 19:00:00,,"",PLINE300,2,perrem78,"",TR1000,31199/30079
2022-11-09 17:00:00,,Nb-Si-Nb trilayers deposition,2022-11-09 20:00:00,,"",PLINE300,3,perezl56,LP1;CH1_MC;CH2_MC;CHE,ENDURA_5,43900/02205
2022-11-09 17:00:00,,xsem,2022-11-09 18:00:00,,"",PLINE300,1,vais,"",NOVA200_2,97700/01345
2022-11-09 18:00:00,,D_Use;m,2022-11-09 21:00:00,,"",PLINE300,3,her70,"",H6300,31199/01680
2022-11-09 18:00:00,0,Devinps,2022-11-09 20:00:00,1.1252777777777778,janard53,PLINE300,2,janard53,"",PROVISION2E,38199/01952
2022-11-09 18:30:00,,Insp,2022-11-09 20:00:00,,"",PLINE300,1.5,redants,"",SEMVISION,43001/01666
2022-11-09 19:00:00,,h,2022-11-10 00:00:00,,"",PLINE300,5,kondo25,"",GS1000,31199/01179
2022-11-09 19:00:00,0,testing,2022-11-09 20:00:20,0.6116666666666667,janard53,PLINE300,1,janard53,PM,EDR7100,00999/00505
2022-11-09 20:00:00,0,Devinps,2022-11-09 21:30:00,0.6736111111111112,janard53,PLINE300,1.5,janard53,"",SEMVISION,32299/01084
2022-11-09 21:00:00,,For Max,2022-11-10 09:30:00,,"",PLINE300,12.5,delorm67,PM,EP5,31199/01057
2022-11-09 21:00:00,,hitachi,2022-11-10 02:00:00,,"",PLINE300,5,wei34,"",H6300,31199/01179
2022-11-09 22:06:57,,"",2022-11-10 02:08:49,4.0311111111111115,subedi56,PLINE300,,"","",VERIOS,39320/36502
2022-11-09 22:08:20,,"",2022-11-10 00:52:49,2.741388888888889,vdstaey,PLINE300,,"","",SU8000,39320/36502
2022-11-09 23:00:00,,HOWS Wafer Stage Sensor clean,2022-11-10 00:00:00,,"",PLINE300,1,stopa,"",SC3400,31199/31811
2022-11-09 23:00:00,,HOWS Wafer Stage Sensor clean,2022-11-10 00:00:00,,"",PLINE300,1,stopa,"",TR3400,31199/31811
2022-11-09 23:15:31,,"",2022-11-10 00:40:35,1.4177777777777778,michal78,PLINE300,,"","",SEMVISION,39320/36502
2022-11-10 00:40:52,,"",2022-11-10 01:40:48,0.9988888888888889,michal78,PLINE300,,"","",SEMVISION,39320/36502
2022-11-10 03:33:02,,"",2022-11-10 05:30:23,1.9558333333333333,subedi56,PLINE300,,"","",SU8000,39320/36502
2022-11-10 06:00:00,,i,2022-11-10 08:00:00,,"",PLINE300,2,engelen,"",SEMVISION,44999/02213
2022-11-10 06:30:00,0,Process lot AL217248,2022-11-10 10:30:00,3.460277777777778,pittev,PLINE300,4,pittev,LP1;LP2;CLN,REFLEXION_4,38199/01284
2022-11-10 06:59:22,0,pwec,2022-11-10 10:00:00,2.1191666666666666,baudem,PLINE300,3,baudem,"",HITACHI5000,31199/01920
2022-11-10 07:00:00,,use,2022-11-10 09:00:00,,"",PLINE200,2,vicca54,"",CS4800,31199/01513
2022-11-10 07:00:00,4,Devinps,2022-11-10 11:27:19,3.6141666666666667,gompou79,PLINE300,4,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503
2022-11-10 07:07:35,7,sem,2022-11-10 10:00:00,0.9511111111111111,dvriendt,PLINE300,2,dvriendt,"",SEMVISION,32299/00013
2022-11-10 07:58:29,5,test,2022-11-10 10:25:33,2.451111111111111,maessc90,PLINE300,2,cloost23,"",TR1000,31199/30079
2022-11-10 07:58:56,7,test,2022-11-10 10:25:24,2.4411111111111112,maessc90,PLINE300,2,cloost23,"",SC1000,31199/30079
2022-11-10 08:00:00,,i,2022-11-10 10:00:00,,"",PLINE300,2,vrancken,"",HELIOS1200,37092/02172
2022-11-10 08:00:00,,proc dev,2022-11-10 12:00:00,,"",PLINE300,4,ramane56,"",H6300_2,31199/02273
2022-11-10 08:00:00,,Recipe creation;Reciep setup,2022-11-10 11:00:00,,"",PLINE300,3,beggia74;beral49,"",KLA2925,31199/01918
2022-11-10 08:00:00,,TEOS processing,2022-11-10 19:00:00,,"",PLINE300,11,belov93,LP1;PM1,VERSALIS,32099/01506
2022-11-10 08:00:00,,TiN plus 150 nm Cu CMP,2022-11-10 14:00:00,,"",PLINE300,6,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32299/01084
2022-11-10 08:08:00,,"",2022-11-10 09:22:42,1.245,billin72,PLINE300,,"","",VERIOS,39320/36502
2022-11-10 08:30:00,,test,2022-11-10 10:30:00,,"",PLINE300,2,cloost23,"",TR3300,31199/30079
2022-11-10 09:00:00,,bake lam wafers,2022-11-10 11:30:00,,"",PLINE300,2.5,zaid49,LP1;PM2,LAM_E5_2,31199/01918
2022-11-10 09:00:00,,euv test,2022-11-10 10:00:00,,"",PLINE200,1,pollenti,"",ASM750,31199/01851
2022-11-10 09:00:00,,euv test,2022-11-10 10:00:00,,"",PLINE200,1,pollenti,"",TELACT8_750,31199/01851
2022-11-10 09:00:00,,Mandrake Etch,2022-11-10 11:30:00,,"",PLINE200,2.5,woutersj,PM2;PM3,SPTS_OMEGA,36004/01224
2022-11-10 09:00:00,,R,2022-11-10 11:00:00,,"",PLINE300,2,kim94,"",H6300,31199/01680
2022-11-10 09:00:00,,STCE,2022-11-10 15:00:00,,"",PLINE300,6,iacovo61,"",GEMINI,31012/01506
2022-11-10 09:00:00,1,trainig,2022-11-10 15:00:00,4.265,koylan92,PLINE300,6,koylan92,"",TECNAIF30,42199/00160
