Begin,Description,End,FACILITY,Module,RES_TK,Tool,User_id,WBS
2022-11-15 09:00:00,Bottleswap 50ppm B2H6/H2,2022-11-15 15:00:00,PLINE300,LP3,4169616,INTREPID_2,roekens,39421/36503
2022-11-15 09:00:00,Bottleswap 50ppm B2H6/H2,2022-11-15 15:00:00,PLINE300,PM2,4169617,INTREPID_2,roekens,39421/36503
2022-11-15 09:00:00,Bottleswap 50ppm B2H6/H2,2022-11-15 15:00:00,PLINE300,PM3,4169614,INTREPID,roekens,39421/36503
2022-11-15 09:00:00,Bottleswap 50ppm B2H6/H2,2022-11-15 15:00:00,PLINE300,PM3,4169618,INTREPID_2,roekens,39421/36503
2022-11-15 09:00:00,Bottleswap 50ppm B2H6/H2,2022-11-15 15:00:00,PLINE300,PM4,4169615,INTREPID,roekens,39421/36503
2022-11-15 09:00:00,Bottleswap 50ppm B2H6/H2,2022-11-15 15:00:00,PLINE300,PM4,4169619,INTREPID_2,roekens,39421/36503
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,CL1A,4169220,F_REX300X_1,sugawa19,31399/01183
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,CL2A,4169221,F_REX300X_1,sugawa19,31399/01183
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,CL3A,4169222,F_REX300X_1,sugawa19,31399/01183
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,DR_A,4169223,F_REX300X_1,sugawa19,31399/01183
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,LP1,4169224,F_REX300X_1,sugawa19,31399/01183
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,LP2,4169225,F_REX300X_1,sugawa19,31399/01183
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,PM_A,4169226,F_REX300X_1,sugawa19,31399/01183
2022-11-10 10:00:00,BPR W process,2022-11-10 17:00:00,PLINE300,PM_B,4169227,F_REX300X_1,sugawa19,31399/01183
2022-10-31 15:30:00,Brewer,2022-10-31 16:30:00,PLINE300,"",4155780,SC3400,vdries51,31199/01413
2022-10-31 15:30:00,Brewer,2022-10-31 16:30:00,PLINE300,"",4155781,TR3400,vdries51,31199/01413
2022-11-15 11:00:00,BS clean (B_SCROD 2PROD)-22wfrs,2022-11-15 13:30:00,PLINE300,ATM,4170856,SEZ304_2,belov93,32099/01506
2022-11-15 11:00:00,BS clean (B_SCROD 2PROD)-22wfrs,2022-11-15 13:30:00,PLINE300,SM2,4170857,SEZ304_2,belov93,32099/01506
2022-11-15 11:00:00,BS clean (B_SCROD 2PROD)-22wfrs,2022-11-15 13:30:00,PLINE300,SM3,4170858,SEZ304_2,belov93,32099/01506
2022-11-02 11:00:00,BS Cleaning,2022-11-02 13:30:00,PLINE300,ATM,4166325,SEZ304,rastog28,30990/32063
2022-11-02 11:00:00,BS Cleaning,2022-11-02 13:30:00,PLINE300,SM1,4166326,SEZ304,rastog28,30990/32063
2022-11-02 11:00:00,BS Cleaning,2022-11-02 13:30:00,PLINE300,SM2,4166327,SEZ304,rastog28,30990/32063
2022-11-02 11:00:00,BS Cleaning,2022-11-02 13:30:00,PLINE300,SM3,4166328,SEZ304,rastog28,30990/32063
2022-11-09 14:00:00,BS Cleaning,2022-11-09 17:00:00,PLINE300,ATM,4168916,SEZ304_2,rastog28,30990/32063
2022-11-09 14:00:00,BS Cleaning,2022-11-09 17:00:00,PLINE300,SM1,4168917,SEZ304_2,rastog28,30990/32063
2022-11-09 14:00:00,BS Cleaning,2022-11-09 17:00:00,PLINE300,SM2,4168918,SEZ304_2,rastog28,30990/32063
2022-11-09 14:00:00,BS Cleaning,2022-11-09 17:00:00,PLINE300,SM3,4168919,SEZ304_2,rastog28,30990/32063
2022-11-16 14:00:00,BS Sequel TroubleShoot,2022-11-16 16:00:00,PLINE200,PM3,4171312,SPTS_OMEGA,jamieson,98850/02081
2022-10-31 09:30:00,BS/BVL LF development,2022-10-31 13:30:00,PLINE300,LP1,4166634,DVPRIME_1,dith82,36026/01967
2022-10-31 09:30:00,BS/BVL LF development,2022-10-31 13:30:00,PLINE300,LP2,4166635,DVPRIME_1,dith82,36026/01967
2022-10-31 09:30:00,BS/BVL LF development,2022-10-31 13:30:00,PLINE300,LP3,4166636,DVPRIME_1,dith82,36026/01967
2022-10-31 09:30:00,BS/BVL LF development,2022-10-31 13:30:00,PLINE300,LP4,4166637,DVPRIME_1,dith82,36026/01967
2022-10-31 09:30:00,BS/BVL LF development,2022-10-31 13:30:00,PLINE300,PM_R2,4166638,DVPRIME_1,dith82,36026/01967
2022-11-03 12:00:00,BSCORD2 Prd,2022-11-03 12:30:00,PLINE300,ATM,4167767,SEZ304_2,dubey63,30990/02250
2022-11-03 12:00:00,BSCORD2 Prd,2022-11-03 12:30:00,PLINE300,SM1,4167768,SEZ304_2,dubey63,30990/02250
2022-11-03 12:00:00,BSCORD2 Prd,2022-11-03 12:30:00,PLINE300,SM2,4167769,SEZ304_2,dubey63,30990/02250
2022-11-03 12:00:00,BSCORD2 Prd,2022-11-03 12:30:00,PLINE300,SM3,4167770,SEZ304_2,dubey63,30990/02250
2022-11-09 13:00:00,BScrod_2,2022-11-09 14:00:00,PLINE300,ATM,4169497,SEZ304_2,homkar65,30990/32063
2022-11-09 13:00:00,BScrod_2,2022-11-09 14:00:00,PLINE300,SM1,4169498,SEZ304_2,homkar65,30990/32063
2022-11-09 13:00:00,BScrod_2,2022-11-09 14:00:00,PLINE300,SM2,4169499,SEZ304_2,homkar65,30990/32063
2022-11-09 13:00:00,BScrod_2,2022-11-09 14:00:00,PLINE300,SM3,4169500,SEZ304_2,homkar65,30990/32063
2022-11-09 14:00:00,BSD,2022-11-09 15:30:00,PLINE300,"",4169521,NOVA200_2,cochet,32299/00013
2022-11-14 07:00:00,BSD,2022-11-14 09:30:00,PLINE300,"",4170514,NOVA200_2,cochet,32299/00013
2022-11-15 07:30:00,BSD,2022-11-15 11:00:00,PLINE300,"",4171195,NOVA200_2,cochet,32299/00013
2022-11-16 08:00:00,BSD,2022-11-16 11:00:00,PLINE300,"",4171406,NOVA200_2,cochet,32299/00013
2022-11-07 11:00:00,BSPDN2,2022-11-07 12:30:00,PLINE300,"",4168806,ARCHER700,wang87,32299/00588
2022-11-08 09:30:00,BSPDN2,2022-11-08 10:30:00,PLINE300,"",4169219,HITACHI5000,wang87,32299/00588
2022-11-04 15:30:00,BSV etch,2022-11-04 17:00:00,PLINE300,LP1,4168323,LAM_E6,brouri54,31199/01918
2022-11-04 15:30:00,BSV etch,2022-11-04 17:00:00,PLINE300,PM1,4168324,LAM_E6,brouri54,31199/01918
2022-11-07 11:30:00,burn in new target,2022-11-07 14:00:00,PLINE300,CH2_MC,4168523,ENDURA_5,devul,38199/01593
2022-11-07 11:30:00,burn in new target,2022-11-07 14:00:00,PLINE300,LP2,4168524,ENDURA_5,devul,38199/01593
2022-11-08 10:30:00,burn in new target,2022-11-08 18:00:00,PLINE300,CH2_MC,4168741,ENDURA_5,devul,38199/01593
2022-11-08 10:30:00,burn in new target,2022-11-08 18:00:00,PLINE300,LP2,4168742,ENDURA_5,devul,38199/01593
2022-11-08 19:00:00,c,2022-11-08 20:00:00,PLINE300,"",4169328,HITACHI5000,zaid49,31199/01918
2022-11-09 16:00:00,c,2022-11-09 18:00:00,PLINE300,"",4168882,H6300,hareen73,31199/02273
2022-11-04 09:00:00,C3 / TTV,2022-11-04 14:00:00,PLINE200,"",4167955,TEMP_BONDER,guerrera,32299/00716
2022-11-15 14:00:00,CAR EUV,2022-11-15 16:00:00,PLINE300,LP1,4170881,TEL_TACTRAS3,demand38,31199/02273
2022-11-15 14:00:00,CAR EUV,2022-11-15 16:00:00,PLINE300,PM1,4170882,TEL_TACTRAS3,demand38,31199/02273
2022-11-04 09:30:00,CD,2022-11-04 11:30:00,PLINE300,"",4167740,HITACHI5000,naqvi66,31199/01988
2022-11-06 10:00:00,CD,2022-11-06 14:00:00,PLINE300,"",4168159,HITACHI5000,jambal44,31199/01918
2022-11-07 16:30:00,CD,2022-11-07 17:00:00,PLINE300,"",4168900,H6300_2,naqvi66,31199/01988
2022-11-08 15:00:00,CD,2022-11-08 15:30:00,PLINE300,"",4169347,H6300_2,naqvi66,31199/01988
2022-11-10 18:30:00,CD,2022-11-10 19:30:00,PLINE300,"",4170163,H6300,naqvi66,31199/01988
2022-11-10 14:00:00,CD measurement,2022-11-10 15:00:00,PLINE300,"",4169360,H6300_2,takaha90,31199/01988
2022-11-14 17:00:00,CD measurement,2022-11-14 21:00:00,PLINE300,"",4170213,H6300,takaha90,31199/01988
2022-11-01 13:00:00,CD measurment,2022-11-01 14:00:00,PLINE300,"",4167452,H6300_2,naqvi66,31199/01988
2022-11-14 06:30:00,CD Metrology,2022-11-14 08:00:00,PLINE300,"",4170495,H6300,naqvi66,31199/01988
2022-11-14 14:00:00,CD_Metrology,2022-11-14 15:30:00,PLINE300,"",4170187,H6300,naqvi66,31199/01988
2022-11-07 16:00:00,CDSEM,2022-11-07 18:00:00,PLINE300,"",4168051,HITACHI5000,zaid49,31199/01918
2022-11-10 14:00:00,CDSEM,2022-11-10 16:00:00,PLINE300,"",4169475,HITACHI5000,sun57,30990/32063
2022-11-04 11:30:00,CDSEM on LS,2022-11-04 14:00:00,PLINE300,"",4167658,HITACHI5000,sun57,30990/32063
2022-11-16 18:00:00,Characterisation,2022-11-16 19:30:00,PLINE300,"",4171308,NOVA200_2,pahlav81,97406/01185
2022-11-10 15:30:00,check klarf recipe set up,2022-11-10 16:00:00,PLINE300,"",4169530,SP5,kenis,32005/01711
2022-11-07 09:30:00,Check lot that failed,2022-11-07 11:30:00,PLINE300,"",4168280,MH300,talmel16,31499/00432
2022-11-14 09:30:00,check of first test Ma-N + NC50,2022-11-14 11:00:00,PLINE300,"",4170097,NOVA200_2,leruth67,44999/01882
2022-11-08 15:00:00,check on defects,2022-11-08 17:00:00,PLINE300,"",4168307,SEMVISION,moet12,32299/01959
2022-11-14 10:00:00,check on HCLU defects GOR10,2022-11-14 12:00:00,PLINE300,"",4170028,SEMVISION,moet12,32299/01959
2022-11-16 15:00:00,check on HCLU defects GOR10,2022-11-16 17:00:00,PLINE300,"",4171298,SEMVISION,moet12,32299/01959
2022-11-14 10:00:00,check roughness,2022-11-14 12:00:00,PLINE300,"",4169840,HRP340_2,nolmans,32299/00978
2022-11-07 14:30:00,CIPT full wafer check,2022-11-07 17:00:00,PLINE200,"",4168782,CIPT,talmel16,31499/02047
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL1A,4168391,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL1B,4168392,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL2A,4168393,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL2B,4168394,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL3A,4168395,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL3B,4168396,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL4A,4168397,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,CL4B,4168398,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,LP1,4168399,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,LP2,4168400,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,PM_B,4168401,F_REX300X_2,sugawa19,31399/01183
2022-11-07 14:00:00,CLC recipe tuning,2022-11-07 17:00:00,PLINE300,PM_D,4168402,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,CL1B,4171380,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,CL2B,4171381,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,CL3B,4171382,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,CL4B,4171383,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,LP1,4171384,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,LP2,4171385,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,NOVA,4171386,F_REX300X_2,sugawa19,31399/01183
2022-11-17 12:00:00,Cleaning evaluation,2022-11-17 18:00:00,PLINE300,PM_C,4171387,F_REX300X_2,sugawa19,31399/01183
2022-10-31 12:00:00,coat,2022-10-31 13:00:00,PLINE300,"",4167223,TR2000,dauend87,98600/00962
2022-11-01 11:00:00,coat,2022-11-01 12:00:00,PLINE300,"",4167056,TR3300,kohyam95,31199/01983
2022-11-02 12:30:00,coat,2022-11-02 14:00:00,PLINE300,"",4167151,TR3300,vdbroecn,31199/01988
2022-11-02 14:00:00,coat,2022-11-02 15:00:00,PLINE300,"",4166287,TR3300,kato15,31199/30117
2022-11-02 15:00:00,coat,2022-11-02 16:00:00,PLINE300,"",4166288,TR3300,kato15,31199/30117
2022-11-02 16:00:00,coat,2022-11-02 17:00:00,PLINE300,"",4166289,TR3300,kato15,31199/30117
2022-11-02 17:00:00,coat,2022-11-02 18:00:00,PLINE300,"",4166290,TR3300,kato15,31199/30117
2022-11-02 19:00:00,coat,2022-11-02 20:00:00,PLINE300,"",4167464,TR2000,kato15,31199/30117
2022-11-02 20:00:00,coat,2022-11-02 21:00:00,PLINE300,"",4167465,TR2000,kato15,31199/30117
2022-11-03 09:00:00,coat,2022-11-03 10:00:00,PLINE300,"",4167529,TRPROAP,mingar54,32099/01821
2022-11-07 09:00:00,coat,2022-11-07 10:00:00,PLINE300,"",4168126,TR2000,dauend87,98600/00962
2022-11-07 19:30:00,coat,2022-11-07 20:30:00,PLINE300,"",4169098,TR3300,oka40,31199/30117
2022-11-08 09:00:00,coat,2022-11-08 10:00:00,PLINE300,"",4168137,TRPROAP,mingar54,32099/01821
2022-11-08 21:00:00,coat,2022-11-08 21:30:00,PLINE300,"",4168996,TR2000,kato15,31199/30117
2022-11-09 15:00:00,coat,2022-11-09 16:00:00,PLINE300,"",4169522,TR3400,kato15,31199/31074
2022-11-10 10:00:00,coat,2022-11-10 11:00:00,PLINE300,"",4169323,TRPROAP,mingar54,32099/01821
2022-11-16 09:00:00,coat,2022-11-16 10:00:00,PLINE300,"",4171114,TRPROAP,mingar54,31199/00653
2022-10-31 11:00:00,coat SOC,2022-10-31 12:00:00,PLINE300,"",4167221,TR2000,dauend87,98600/00962
2022-11-01 15:00:00,coat wafers,2022-11-01 16:00:00,PLINE300,"",4166922,TR3300,fukumu91,31199/00849
2022-10-31 16:30:00,Coating,2022-10-31 17:00:00,PLINE300,BOTL,4167184,TRDUOS,naqvi66,31199/01988
2022-11-08 14:30:00,Coating,2022-11-08 15:30:00,PLINE200,"",4168308,TELACT8_750,naqvi66,31199/01988
2022-11-10 15:00:00,Coating,2022-11-10 16:30:00,PLINE200,"",4169933,TELACT8_750,naqvi66,31199/01988
2022-11-18 09:00:00,cod2w,2022-11-18 17:30:00,PLINE300,"",4171776,HYBRID_BONDER,kennes63,31012/01084
2022-11-16 10:00:00,Coupon,2022-11-16 11:00:00,PLINE300,"",4171274,HITACHI9380,paolil45,31199/01988
2022-11-16 15:00:00,Coupon,2022-11-16 16:00:00,PLINE300,"",4171048,FTIR_2,arvind29,31199/02271
2022-11-10 16:00:00,Coupon CRAS APF etch,2022-11-10 17:30:00,PLINE300,LP2,4169544,LAM_E6,choudh58,98850/02081
2022-11-10 16:00:00,Coupon CRAS APF etch,2022-11-10 17:30:00,PLINE300,PM6,4169545,LAM_E6,choudh58,98850/02081
2022-11-03 17:30:00,Coupon CRAS etch,2022-11-03 18:30:00,PLINE300,LP3,4167874,LAM_E6,choudh58,98850/02081
2022-11-03 17:30:00,Coupon CRAS etch,2022-11-03 18:30:00,PLINE300,PM1,4167875,LAM_E6,choudh58,98850/02081
2022-11-03 16:30:00,Coupon CRAS HM etch,2022-11-03 17:30:00,PLINE300,LP2,4167872,LAM_E6,choudh58,98850/02081
2022-11-03 16:30:00,Coupon CRAS HM etch,2022-11-03 17:30:00,PLINE300,PM6,4167873,LAM_E6,choudh58,98850/02081
2022-10-31 10:00:00,coupon etch,2022-10-31 12:00:00,PLINE300,LP1,4167064,TEL_TACTRAS3,paolil45,31199/01988
2022-10-31 10:00:00,coupon etch,2022-10-31 12:00:00,PLINE300,PM6,4167065,TEL_TACTRAS3,paolil45,31199/01988
2022-11-07 11:30:00,coupon etch,2022-11-07 13:00:00,PLINE300,LP1,4168526,LAM_E6_2,chan63,32399/32869
2022-11-07 11:30:00,coupon etch,2022-11-07 13:00:00,PLINE300,PM3,4168527,LAM_E6_2,chan63,32399/32869
2022-11-15 14:00:00,coupon etch,2022-11-15 16:00:00,PLINE300,LP2,4170975,TEL_TACTRAS3,paolil45,31199/01988
2022-11-15 14:00:00,coupon etch,2022-11-15 16:00:00,PLINE300,PM6,4170976,TEL_TACTRAS3,paolil45,31199/01988
2022-11-02 17:30:00,Coupon Etch CRAS,2022-11-02 18:30:00,PLINE300,LP2,4167626,LAM_E6,choudh58,98850/02081
2022-11-02 17:30:00,Coupon Etch CRAS,2022-11-02 18:30:00,PLINE300,PM6,4167627,LAM_E6,choudh58,98850/02081
2022-11-08 17:00:00,coupon etching,2022-11-08 18:30:00,PLINE300,LP3,4168695,LAM_E5,fathze21,31299/02062
2022-11-08 17:00:00,coupon etching,2022-11-08 18:30:00,PLINE300,PM3,4168696,LAM_E5,fathze21,31299/02062
2022-11-09 15:30:00,coupon etching,2022-11-09 18:30:00,PLINE300,LP3,4168697,LAM_E5,fathze21,31299/02062
2022-11-09 15:30:00,coupon etching,2022-11-09 18:30:00,PLINE300,PM3,4168698,LAM_E5,fathze21,31299/02062
2022-11-14 10:00:00,coupon measurements,2022-11-14 15:30:00,PLINE300,"",4169838,METRIXL,chan63,32399/32869
2022-11-18 06:30:00,coupon practising with alignment,2022-11-18 08:30:00,PLINE300,"",4171923,EBEAM300,sterckxg,31199/31811
2022-10-31 10:00:00,coupon samples for Donggyu Kim,2022-10-31 17:00:00,PLINE300,"",4166939,METRIXL,ripj,32005/01299
2022-11-03 09:00:00,coupon samples for Donggyu Kim,2022-11-03 17:00:00,PLINE300,"",4167592,METRIXL,ripj,32005/01299
2022-11-04 09:00:00,coupon samples for Donggyu Kim,2022-11-04 17:00:00,PLINE300,"",4167594,METRIXL,ripj,32005/01299
2022-11-07 09:00:00,coupon samples for Donggyu Kim,2022-11-07 11:00:00,PLINE300,"",4168546,METRIXL,ripj,32005/01299
2022-11-08 09:00:00,coupon samples for Donggyu Kim,2022-11-08 17:00:00,PLINE300,"",4168547,METRIXL,ripj,32005/01299
2022-11-09 09:00:00,coupon samples for Donggyu Kim,2022-11-09 17:00:00,PLINE300,"",4168548,METRIXL,ripj,32005/01299
2022-11-02 17:00:00,Coupon Test CRAS,2022-11-02 17:30:00,PLINE300,LP2,4167624,LAM_E6,choudh58,98850/02081
2022-11-02 17:00:00,Coupon Test CRAS,2022-11-02 17:30:00,PLINE300,PM3,4167625,LAM_E6,choudh58,98850/02081
2022-11-03 15:30:00,Coupons,2022-11-03 17:00:00,PLINE300,LP1,4167771,TEL_TACTRAS2,renaud15,31299/01861
2022-11-03 15:30:00,Coupons,2022-11-03 17:00:00,PLINE300,PM6,4167772,TEL_TACTRAS2,renaud15,31299/01861
2022-11-10 12:00:00,Coupons,2022-11-10 12:30:00,PLINE300,LP1,4170116,LAM_E6,renaud15,31299/01861
2022-11-10 12:00:00,Coupons,2022-11-10 12:30:00,PLINE300,PM1,4170117,LAM_E6,renaud15,31299/01861
2022-11-10 10:00:00,Coupons measurements,2022-11-10 17:00:00,PLINE300,"",4168953,METRIXL,chan63,32399/32869
2022-11-07 11:00:00,Couposn XRR,2022-11-07 17:00:00,PLINE300,"",4168370,METRIXL,chan63,32399/32869
2022-11-15 16:30:00,cpns,2022-11-15 18:00:00,PLINE300,LP1,4170300,LAM_E6,mannaert,31299/00737
2022-11-15 16:30:00,cpns,2022-11-15 18:00:00,PLINE300,PM1,4170301,LAM_E6,mannaert,31299/00737
2022-11-15 16:00:00,CRAS APF Coupon iteration,2022-11-15 17:00:00,PLINE300,LP2,4170872,LAM_E6,choudh58,98850/02081
2022-11-15 16:00:00,CRAS APF Coupon iteration,2022-11-15 17:00:00,PLINE300,PM6,4170873,LAM_E6,choudh58,98850/02081
2022-11-18 09:00:00,"CRAS CMP with P9802 slurry, RR",2022-11-18 16:00:00,PLINE300,CLN,4171427,REFLEXION_4,kenens78,98850/02081
2022-11-18 09:00:00,"CRAS CMP with P9802 slurry, RR",2022-11-18 16:00:00,PLINE300,LP1,4171428,REFLEXION_4,kenens78,98850/02081
2022-11-18 09:00:00,"CRAS CMP with P9802 slurry, RR",2022-11-18 16:00:00,PLINE300,LP2,4171429,REFLEXION_4,kenens78,98850/02081
2022-11-08 15:30:00,CRAS Coupon iterations,2022-11-08 16:00:00,PLINE300,LP1,4169040,LAM_E6,choudh58,98850/02081
2022-11-08 15:30:00,CRAS Coupon iterations,2022-11-08 16:00:00,PLINE300,PM3,4169041,LAM_E6,choudh58,98850/02081
2022-11-08 16:00:00,CRAS Coupon iterations,2022-11-08 17:00:00,PLINE300,LP2,4169038,LAM_E6,choudh58,98850/02081
2022-11-08 16:00:00,CRAS Coupon iterations,2022-11-08 17:00:00,PLINE300,PM6,4169039,LAM_E6,choudh58,98850/02081
2022-11-18 06:00:00,CRAS etch,2022-11-18 09:00:00,PLINE300,LP1,4171633,LAM_E6,locoroto,98850/02081
2022-11-18 06:00:00,CRAS etch,2022-11-18 09:00:00,PLINE300,PM3,4171634,LAM_E6,locoroto,98850/02081
2022-11-18 06:00:00,CRAS etch,2022-11-18 09:00:00,PLINE300,PM6,4171635,LAM_E6,locoroto,98850/02081
2022-11-02 17:00:00,cross section,2022-11-02 21:00:00,PLINE300,"",4167408,TITAN,carola29,42199/00160
2022-11-14 10:00:00,cross section,2022-11-14 12:00:00,PLINE300,"",4170532,HELIOS460,carola29,42199/00160
2022-11-17 07:30:00,cross section,2022-11-17 09:30:00,PLINE300,"",4171737,HELIOS_G5,carola29,42199/00160
2022-11-07 15:00:00,CTL lot AL216144/19 by operation,2022-11-07 17:00:00,PLINE300,DCM4,4167797,XP8,heylen,31399/00039
2022-11-07 15:00:00,CTL lot AL216144/19 by operation,2022-11-07 17:00:00,PLINE300,LP1,4167798,XP8,heylen,31399/00039
2022-11-17 14:30:00,Cu check high vac mode,2022-11-17 21:00:00,PLINE200,PM1,4171711,MRT5000,ceuppenj,39425/01221
2022-11-15 22:00:00,CU CMP,2022-11-16 00:00:00,PLINE300,LP1,4170993,F_REX300X_1,pittev,31399/01183
2022-11-15 22:00:00,CU CMP,2022-11-16 00:00:00,PLINE300,LP2,4170994,F_REX300X_1,pittev,31399/01183
2022-11-15 22:00:00,CU CMP,2022-11-16 00:00:00,PLINE300,LP3,4170995,F_REX300X_1,pittev,31399/01183
2022-11-15 22:00:00,CU CMP,2022-11-16 00:00:00,PLINE300,LP4,4170996,F_REX300X_1,pittev,31399/01183
2022-11-15 22:00:00,CU CMP,2022-11-16 00:00:00,PLINE300,PM_C,4170997,F_REX300X_1,pittev,31399/01183
2022-11-15 22:00:00,CU CMP,2022-11-16 00:00:00,PLINE300,PM_D,4170998,F_REX300X_1,pittev,31399/01183
2022-11-16 00:00:00,CU CMP,2022-11-16 04:00:00,PLINE300,LP1,4170999,F_REX300X_1,pittev,31399/01183
2022-11-16 00:00:00,CU CMP,2022-11-16 04:00:00,PLINE300,LP2,4171000,F_REX300X_1,pittev,31399/01183
2022-11-16 00:00:00,CU CMP,2022-11-16 04:00:00,PLINE300,LP3,4171001,F_REX300X_1,pittev,31399/01183
2022-11-16 00:00:00,CU CMP,2022-11-16 04:00:00,PLINE300,LP4,4171002,F_REX300X_1,pittev,31399/01183
2022-11-16 00:00:00,CU CMP,2022-11-16 04:00:00,PLINE300,PM_C,4171003,F_REX300X_1,pittev,31399/01183
2022-11-16 00:00:00,CU CMP,2022-11-16 04:00:00,PLINE300,PM_D,4171004,F_REX300X_1,pittev,31399/01183
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,H1,4169974,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,H2,4169975,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,H3,4169976,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,H4,4169977,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,LP1,4169978,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,LP2,4169979,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,PM1,4169980,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,PM2,4169981,REFLEXION_2,ceulem72,37093/02175
2022-11-14 13:00:00,Cu CMP using CSL P1 LK393 P3,2022-11-14 17:00:00,PLINE300,PM3,4169982,REFLEXION_2,ceulem72,37093/02175
2022-11-04 13:00:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00:00,PLINE300,H1,4167534,REFLEXION_2,ceulem72,32102/01048
2022-11-04 13:00:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00:00,PLINE300,H2,4167535,REFLEXION_2,ceulem72,32102/01048
2022-11-04 13:00:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00:00,PLINE300,H3,4167536,REFLEXION_2,ceulem72,32102/01048
2022-11-04 13:00:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00:00,PLINE300,H4,4167537,REFLEXION_2,ceulem72,32102/01048
2022-11-04 13:00:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00:00,PLINE300,LP1,4167538,REFLEXION_2,ceulem72,32102/01048
2022-11-04 13:00:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00:00,PLINE300,LP2,4167539,REFLEXION_2,ceulem72,32102/01048
2022-11-04 13:00:00,"Cu CMP, EP monitoring, spc must",2022-11-04 20:00:00,PLINE300,PM1,4167540,REFLEXION_2,ceulem72,32102/01048
