,Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS,LithoCluster,Scanners.id,TR_Cluster
1021,2022-11-09 15:00:00,,devinp,2022-11-09 19:00:00,,,PLINE300,4.0,vbelle62,,NXWAFER,36003/01224,,,
1022,2022-11-09 15:00:00,,DSA,2022-11-09 17:00:00,,,PLINE300,2.0,verstr99,,H6300_2,31199/00650,,,
1024,2022-11-09 15:00:00,,pwec,2022-11-09 19:00:00,,,PLINE300,4.0,sah32,PM,EDR7100,31199/01920,,,
1025,2022-11-09 15:00:00,,recipe check,2022-11-09 15:30:00,,,PLINE300,0.5,frommh38,PM,EP5,31199/01565,,,
1026,2022-11-09 15:00:00,0.0,measurement,2022-11-09 16:00:00,0.0616666666666666,sebai,PLINE300,1.0,sebai,,SP5,32399/30027,,,
1027,2022-11-09 15:00:00,4.0,devinp,2022-11-09 17:00:00,1.6469444444444443,vbelle62,PLINE300,2.0,vbelle62,,NX3DM,36003/01224,,,
1028,2022-11-09 15:30:00,,coupon etching,2022-11-09 18:30:00,,,PLINE300,3.0,fathze21,LP3;PM3,LAM_E5,31299/02062,,,
1029,2022-11-09 16:00:00,,i,2022-11-09 18:00:00,,,PLINE300,2.0,redants,,HELIOS1200_2,98850/02021,,,
1030,2022-11-09 16:00:00,,lithodev,2022-11-09 19:00:00,,,PLINE300,3.0,debacker,,HITACHI5000,31199/00653,,,
1031,2022-11-09 16:00:00,,test,2022-11-09 18:00:00,,,PLINE300,2.0,beggia74,,KLA2925,31199/00653,,,
1034,2022-11-09 17:00:00,,Nb-Si-Nb trilayers deposition,2022-11-09 20:00:00,,,PLINE300,3.0,perezl56,LP1;CH1_MC;CH2_MC;CHE,ENDURA_5,43900/02205,,,
1035,2022-11-09 17:00:00,,xsem,2022-11-09 18:00:00,,,PLINE300,1.0,vais,,NOVA200_2,97700/01345,,,
1036,2022-11-09 18:00:00,,D_Use;m,2022-11-09 21:00:00,,,PLINE300,3.0,her70,,H6300,31199/01680,,,
1037,2022-11-09 18:00:00,0.0,Devinps,2022-11-09 20:00:00,1.1252777777777778,janard53,PLINE300,2.0,janard53,,PROVISION2E,38199/01952,,,
1038,2022-11-09 18:30:00,,Insp,2022-11-09 20:00:00,,,PLINE300,1.5,redants,,SEMVISION,43001/01666,,,
1039,2022-11-09 19:00:00,,h,2022-11-10 00:00:00,,,PLINE300,5.0,kondo25,,GS1000,31199/01179,,,
1040,2022-11-09 19:00:00,0.0,testing,2022-11-09 20:00:20,0.6116666666666667,janard53,PLINE300,1.0,janard53,PM,EDR7100,00999/00505,,,
1041,2022-11-09 20:00:00,0.0,Devinps,2022-11-09 21:30:00,0.6736111111111112,janard53,PLINE300,1.5,janard53,,SEMVISION,32299/01084,,,
1042,2022-11-09 21:00:00,,For Max,2022-11-10 09:30:00,,,PLINE300,12.5,delorm67,PM,EP5,31199/01057,,,
1043,2022-11-09 21:00:00,,hitachi,2022-11-10 02:00:00,,,PLINE300,5.0,wei34,,H6300,31199/01179,,,
1044,2022-11-09 22:06:57,,,2022-11-10 02:08:49,4.031111111111112,subedi56,PLINE300,,,,VERIOS,39320/36502,,,
1045,2022-11-09 22:08:20,,,2022-11-10 00:52:49,2.741388888888889,vdstaey,PLINE300,,,,SU8000,39320/36502,,,
1048,2022-11-09 23:15:31,,,2022-11-10 00:40:35,1.4177777777777778,michal78,PLINE300,,,,SEMVISION,39320/36502,,,
1049,2022-11-10 00:40:52,,,2022-11-10 01:40:48,0.9988888888888888,michal78,PLINE300,,,,SEMVISION,39320/36502,,,
1050,2022-11-10 03:33:02,,,2022-11-10 05:30:23,1.955833333333333,subedi56,PLINE300,,,,SU8000,39320/36502,,,
1051,2022-11-10 06:00:00,,i,2022-11-10 08:00:00,,,PLINE300,2.0,engelen,,SEMVISION,44999/02213,,,
1052,2022-11-10 06:30:00,0.0,Process lot AL217248,2022-11-10 10:30:00,3.460277777777778,pittev,PLINE300,4.0,pittev,LP1;LP2;CLN,REFLEXION_4,38199/01284,,,
1053,2022-11-10 06:59:22,0.0,pwec,2022-11-10 10:00:00,2.119166666666666,baudem,PLINE300,3.0,baudem,,HITACHI5000,31199/01920,,,
1054,2022-11-10 07:00:00,,use,2022-11-10 09:00:00,,,PLINE200,2.0,vicca54,,CS4800,31199/01513,,,
1055,2022-11-10 07:00:00,4.0,Devinps,2022-11-10 11:27:19,3.6141666666666663,gompou79,PLINE300,4.0,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503,,,
1056,2022-11-10 07:07:35,7.0,sem,2022-11-10 10:00:00,0.9511111111111112,dvriendt,PLINE300,2.0,dvriendt,,SEMVISION,32299/00013,,,
1059,2022-11-10 08:00:00,,i,2022-11-10 10:00:00,,,PLINE300,2.0,vrancken,,HELIOS1200,37092/02172,,,
1060,2022-11-10 08:00:00,,proc dev,2022-11-10 12:00:00,,,PLINE300,4.0,ramane56,,H6300_2,31199/02273,,,
1061,2022-11-10 08:00:00,,Recipe creation;Reciep setup,2022-11-10 11:00:00,,,PLINE300,3.0,beggia74;beral49,,KLA2925,31199/01918,,,
1062,2022-11-10 08:00:00,,TEOS processing,2022-11-10 19:00:00,,,PLINE300,11.0,belov93,LP1;PM1,VERSALIS,32099/01506,,,
1063,2022-11-10 08:00:00,,TiN plus 150 nm Cu CMP,2022-11-10 14:00:00,,,PLINE300,6.0,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32299/01084,,,
1064,2022-11-10 08:08:00,,,2022-11-10 09:22:42,1.245,billin72,PLINE300,,,,VERIOS,39320/36502,,,
1066,2022-11-10 09:00:00,,bake lam wafers,2022-11-10 11:30:00,,,PLINE300,2.5,zaid49,LP1;PM2,LAM_E5_2,31199/01918,,,
1067,2022-11-10 09:00:00,,euv test,2022-11-10 10:00:00,,,PLINE200,1.0,pollenti,,ASM750,31199/01851,,,
1068,2022-11-10 09:00:00,,euv test,2022-11-10 10:00:00,,,PLINE200,1.0,pollenti,,TELACT8_750,31199/01851,,,
1069,2022-11-10 09:00:00,,Mandrake Etch,2022-11-10 11:30:00,,,PLINE200,2.5,woutersj,PM2;PM3,SPTS_OMEGA,36004/01224,,,
1070,2022-11-10 09:00:00,,R,2022-11-10 11:00:00,,,PLINE300,2.0,kim94,,H6300,31199/01680,,,
1071,2022-11-10 09:00:00,,STCE,2022-11-10 15:00:00,,,PLINE300,6.0,iacovo61,,GEMINI,31012/01506,,,
1072,2022-11-10 09:00:00,1.0,trainig,2022-11-10 15:00:00,4.265,koylan92,PLINE300,6.0,koylan92,,TECNAIF30,42199/00160,,,
1073,2022-11-10 09:00:00,1.0,Training EBSD Myriam Van De Peer,2022-11-10 11:00:00,0.5769444444444445,jmesse,PLINE200,2.0,jmesse,,XL30_CF,32099/01506,,,
1074,2022-11-10 09:30:00,,Profile check on blanket wafers,2022-11-10 12:00:00,,,PLINE300,2.5,nomura57,LP1;CL1B;CL2B;CL3B;CL4B;PM_C,F_REX300X_2,31399/01183,,,
1075,2022-11-10 09:30:00,,To process lot P223860/4,2022-11-10 13:00:00,,,PLINE200,3.5,postig14,WM1B;WM2A;WM2B;WM3;WM4,WETSTRIP_WB,36026/01224,,,
1076,2022-11-10 09:30:00,1.0,Ru cmp lot on hold,2022-11-10 17:00:00,0.0061111111111111,heylen,PLINE300,7.5,heylen,LP1;H1;PM3;PM1,REFLEXION,31399/00039,,,
1077,2022-11-10 09:41:20,1.0,T3 LF process development,2022-11-10 12:00:00,2.171388888888889,dith82,PLINE300,2.0,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,36026/01967,,,
1078,2022-11-10 10:00:00,, p-line process - extra time,2022-11-10 15:00:00,,,PLINE300,5.0,tielens,,JVX7300M,36003/01225,,,
1079,2022-11-10 10:00:00,,coat,2022-11-10 11:00:00,,,PLINE300,1.0,mingar54,,TRPROAP,32099/01821,,,
1080,2022-11-10 10:00:00,,Coupons measurements,2022-11-10 17:00:00,,,PLINE300,7.0,chan63,,METRIXL,32399/32869,,,
1081,2022-11-10 10:00:00,,DSA,2022-11-10 12:00:00,,,PLINE300,2.0,kampit73,BOTL,TRDUOS,31199/01680,,,
1082,2022-11-10 10:00:00,,meas,2022-11-10 13:00:00,,,PLINE300,3.0,popesc83,,GS1000,31199/01897,,,
1083,2022-11-10 10:00:00,,R,2022-11-10 13:00:00,,,PLINE300,3.0,zaid49,,HITACHI5000,31199/01918,,,
1086,2022-11-10 10:00:00,0.0,BPR W process,2022-11-10 17:00:00,0.0197222222222222,sugawa19,PLINE300,7.0,sugawa19,LP1;LP2;CL1A;CL2A;CL3A;DR_A;PM_A;PM_B,F_REX300X_1,31399/01183,,,
1087,2022-11-10 10:00:00,0.0,Etch on EP check,2022-11-10 11:30:00,1.3463888888888889,jamieson,PLINE200,1.5,jamieson,LP1;PM2,DOM_BEOL_CU,98300/01535,,,
1088,2022-11-10 10:00:00,0.0,script recipes,2022-11-10 12:00:00,1.7175,popovici,PLINE300,2.0,popovici,LP1;PM1,XP4_2,38199/00561,,,
1089,2022-11-10 10:13:20,,,2022-11-10 16:19:32,6.1033333333333335,heylen,PLINE300,,,,REFLEXION,31399/00055,,,
1090,2022-11-10 10:20:14,,,2022-11-10 14:42:56,4.378333333333333,hiro13,PLINE200,,,,EDGE_TRIM,32099/01084,,,
1091,2022-11-10 10:30:00,,He 14.4 H2 3.6 O2 0.3 N2 0.3,2022-11-10 12:30:00,,,PLINE200,2.0,kang10,,SETNA,32299/01084,,,
1092,2022-11-10 10:39:01,0.0,exp,2022-11-10 12:30:00,1.2630555555555556,mingar54,PLINE200,1.5,mingar54,,AP300,32099/01821,,,
1093,2022-11-10 10:52:18,,,2022-11-10 12:59:26,2.118888888888889,dutrow20,PLINE300,,,,SEMVISION,39320/36502,,,
1094,2022-11-10 10:56:06,,,2022-11-10 14:13:29,3.289722222222222,devul,PLINE300,,,,ENDURA_5,38199/01593,,,
1095,2022-11-10 11:00:00,,Inpria,2022-11-10 12:00:00,,,PLINE300,1.0,deschepp,,H5000_2,31199/31247,,,
1096,2022-11-10 11:00:00,,MHM,2022-11-10 11:30:00,,,PLINE300,0.5,kampit73,LP2;PM1,LAM_E5_2,31199/01680,,,
1097,2022-11-10 11:00:00,,pilot,2022-11-10 14:00:00,,,PLINE300,3.0,wei62,,H6300,31199/00653,,,
1098,2022-11-10 11:00:00,0.0,DMA-TMS passivation,2022-11-10 14:00:00,0.7255555555555555,mandal97,PLINE300,3.0,mandal97,LP1;PM4,TEL_TACTRAS2,31199/01765,,,
1099,2022-11-10 11:30:00,,Recipe correction,2022-11-10 12:30:00,,,PLINE200,1.0,moet12,,KLA2351,32299/01959,,,
1100,2022-11-10 11:58:56,2.0,test,2022-11-10 14:00:00,0.9063888888888888,cloost23,PLINE300,2.0,cloost23,,H5000_2,31199/30079,,,
1101,2022-11-10 12:00:00,,blanket measurements,2022-11-10 13:00:00,,,PLINE300,1.0,knaepen,,SP5,30990/02249,,,
1104,2022-11-10 12:00:00,,Coupons,2022-11-10 12:30:00,,,PLINE300,0.5,renaud15,LP1;PM1,LAM_E6,31299/01861,,,
1105,2022-11-10 12:00:00,,FEM,2022-11-10 14:00:00,,,PLINE300,2.0,mingar54,,H6300_2,31199/00653,,,
1106,2022-11-10 12:00:00,,sf,2022-11-10 14:00:00,,,PLINE300,2.0,gupta76,,H6300_2,31199/01876,,,
1107,2022-11-10 12:00:00,,tem sample thinning;FIB,2022-11-10 18:00:00,,,PLINE300,6.0,agati92;impagn97,,HELIOS450,42199/00160,,,
1108,2022-11-10 12:00:00,,XRF on blanket,2022-11-10 14:00:00,,,PLINE300,2.0,mandal97,,2830ZT,31199/01765,,,
1109,2022-11-10 12:00:00,1.0,AL210794/3,2022-11-10 13:15:00,1.1702777777777778,chen70,PLINE200,1.0,chen70,,SAM_AW300,38199/01132,,,
1110,2022-11-10 12:38:32,,,2022-11-10 13:38:15,0.9952777777777778,sterke41,PLINE300,,,,MC600I,39320/36502,,,
1111,2022-11-10 12:42:19,2.0,LF process development,2022-11-10 16:00:00,2.0683333333333334,dith82,PLINE300,3.0,dith82,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,36026/01967,,,
1112,2022-11-10 13:00:00,,devinp,2022-11-10 14:00:00,,,PLINE300,1.0,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503,,,
1113,2022-11-10 13:00:00,,devinp,2022-11-10 14:30:00,,,PLINE200,1.5,gompou79,,KLA2351,32299/31838,,,
1114,2022-11-10 13:00:00,,FEM,2022-11-10 15:00:00,,,PLINE300,2.0,mingar54,,HITACHI9380,32099/01821,,,
1115,2022-11-10 13:00:00,,FF,2022-11-10 15:00:00,,,PLINE300,2.0,singh36,,GS1000,31199/31074,,,
1116,2022-11-10 13:00:00,,light training,2022-11-10 15:00:00,,,PLINE300,2.0,johnsu91,,KLA2925,31199/02273,,,
1117,2022-11-10 13:00:00,,recipe,2022-11-10 14:00:00,,,PLINE300,1.0,schelc12,,HITACHI5000,31199/01874,,,
1118,2022-11-10 13:00:00,,setup,2022-11-10 16:00:00,,,PLINE300,3.0,canga29,,ARCHER700,31012/01506,,,
1119,2022-11-10 13:00:00,,ZMO-ozone process development,2022-11-10 21:00:00,,,PLINE300,8.0,chauha79,LP1;PM1,XP4_4,30990/32063,,,
1120,2022-11-10 13:00:00,1.0,TBM development,2022-11-10 17:00:00,1.1369444444444443,jedidi64,PLINE200,4.0,patil20,,TEMP_BONDER,36671/01221,,,
1121,2022-11-10 13:30:00,1.0,tem analyses,2022-11-10 19:38:18,2.6911111111111112,impagn97,PLINE300,4.5,agati92,,TITAN,42199/00160,,,
1124,2022-11-10 14:00:00,,CD measurement,2022-11-10 15:00:00,,,PLINE300,1.0,takaha90,,H6300_2,31199/01988,,,
1125,2022-11-10 14:00:00,,CDSEM,2022-11-10 16:00:00,,,PLINE300,2.0,sun57,,HITACHI5000,30990/32063,,,
1126,2022-11-10 14:00:00,,IGZO,2022-11-10 14:30:00,,,PLINE300,0.5,agiann70,,2830ZT,31299/01284,,,
1129,2022-11-10 14:00:00,,MHM,2022-11-10 17:00:00,,,PLINE300,3.0,kampit73,,SU8000,31199/01680,,,
1130,2022-11-10 14:00:00,,proc dev,2022-11-10 15:00:00,,,PLINE300,1.0,ramane56,,H6300,31199/02273,,,
1131,2022-11-10 14:00:00,1.0,sem nil,2022-11-10 17:16:02,2.0733333333333333,willegem,PLINE300,3.0,willegem,,NOVA200_2,97401/01743,,,
1132,2022-11-10 14:30:00,,Wafer processing,2022-11-10 17:30:00,,,PLINE300,3.0,feurpr61,LP3;PM6,TEL_TACTRAS2,31199/02273,,,
1133,2022-11-10 14:30:00,0.0,AE217515,2022-11-10 18:00:00,2.513888888888889,devul,PLINE300,3.5,devul,,2830ZT,31499/02121,,,
1134,2022-11-10 15:00:00,,APC,2022-11-10 17:00:00,,,PLINE300,2.0,bekaert,,H6300_2,31199/01565,,,
1135,2022-11-10 15:00:00,,Coating,2022-11-10 16:30:00,,,PLINE200,1.5,naqvi66,,TELACT8_750,31199/01988,,,
1136,2022-11-10 15:00:00,,Disco demo,2022-11-10 18:00:00,,,PLINE300,3.0,naser16,,GEMINI,31399/02288,,,
1137,2022-11-10 15:00:00,,h,2022-11-11 00:00:00,,,PLINE300,9.0,kondo25,,GS1000,31199/01179,,,
1138,2022-11-10 15:00:00,,PWEC3,2022-11-10 18:00:00,,,PLINE300,3.0,sah32,,KLA2925,31199/01920,,,
1139,2022-11-10 15:00:00,,sem,2022-11-10 17:00:00,,,PLINE300,2.0,duboisb,,SEMVISION,37004/15017,,,
1140,2022-11-10 15:00:00,,TMAH Recipe 205 & 201,2022-11-10 16:00:00,,,PLINE300,1.0,rastog28,LP1;SM2,DNS_4,30990/32063,,,
1141,2022-11-10 15:00:00,,use,2022-11-10 16:00:00,,,PLINE300,1.0,debruy71,,H6300,98601/01062,,,
1142,2022-11-10 15:00:00,1.0,metro,2022-11-10 15:30:00,0.4027777777777778,arnou66,PLINE300,0.5,knaepen,,SP5,30990/32063,,,
1143,2022-11-10 15:29:46,0.0,check klarf recipe set up,2022-11-10 16:05:47,0.6002777777777778,kenis,PLINE300,0.5,kenis,,SP5,32005/01711,,,
1144,2022-11-10 15:30:00,,Recipe transfer,2022-11-10 17:00:00,,,PLINE300,1.5,katcko10,LP3;PM6,TEL_TACTRAS3,31199/00653,,,
1145,2022-11-10 16:00:00,,AL225326,2022-11-10 18:30:00,,,PLINE300,2.5,moelants,,HITACHI4000,98850/02081,,,
1146,2022-11-10 16:00:00,,Coupon CRAS APF etch,2022-11-10 17:30:00,,,PLINE300,1.5,choudh58,LP2;PM6,LAM_E6,98850/02081,,,
1147,2022-11-10 16:00:00,,e,2022-11-10 18:00:00,,,PLINE300,2.0,zaid49,,HITACHI5000,31199/01918,,,
1148,2022-11-10 16:00:00,,foe;proc dev,2022-11-10 18:30:00,,,PLINE300,2.5,hareen73;ramane56,,H6300,31199/02273,,,
1149,2022-11-10 16:00:00,,IGZO,2022-11-10 16:30:00,,,PLINE300,0.5,agiann70,,F5_SCD,31299/01284,,,
1150,2022-11-10 16:30:00,,Recipe listing,2022-11-10 17:30:00,,,PLINE300,1.0,beggia74,,PROVISION2E,31199/00653,,,
1153,2022-11-10 17:00:00,,Inpria,2022-11-10 20:00:00,,,PLINE300,3.0,deschepp,,H5000_2,31199/31247,,,
1154,2022-11-10 17:00:00,,recipe update,2022-11-10 19:00:00,,,PLINE300,2.0,vdbroecn,,H6300_2,31299/01954,,,
1155,2022-11-10 17:00:00,,sem,2022-11-10 18:30:00,,,PLINE300,1.5,beirnaer,,SEMVISION,32299/00013,,,
1158,2022-11-10 17:30:11,,,2022-11-14 11:01:26,89.52083333333333,perezl56,PLINE300,,,,ENDURA_5,43900/02205,,,
1159,2022-11-10 18:00:00,,Placeholder,2022-11-10 19:00:00,,,PLINE300,1.0,stiersj,,HELIOS1200,38199/01490,,,
1160,2022-11-10 18:30:00,,CD,2022-11-10 19:30:00,,,PLINE300,1.0,naqvi66,,H6300,31199/01988,,,
1161,2022-11-10 18:30:00,,i,2022-11-10 20:00:00,,,PLINE300,1.5,redants,,SEMVISION,44999/02213,,,
1162,2022-11-10 19:00:00,0.0,lot,2022-11-10 22:00:00,1.6077777777777778,han41,PLINE200,3.0,han41,,GRINDER,36671/01224,,,
1163,2022-11-10 19:14:18,,,2022-11-10 22:16:37,3.038611111111111,rutkow29,PLINE300,,,,HELIOS1200_2,39320/36502,,,
1164,2022-11-10 20:00:00,,i,2022-11-10 22:00:00,,,PLINE300,2.0,redants,,HELIOS1200,98850/02021,,,
1165,2022-11-10 20:53:25,,,2022-11-10 21:45:41,0.8711111111111111,verhoevj,PLINE300,,,,SEMVISION,36003/36503,,,
1166,2022-11-10 22:00:59,,,2022-11-11 03:33:08,5.535833333333334,vdstaey,PLINE300,,,,VERIOS,39320/36502,,,
1167,2022-11-10 22:07:25,,,2022-11-11 01:03:37,2.9366666666666665,sainch77,PLINE300,,,,HELIOS1200,39320/36502,,,
1168,2022-11-10 23:05:12,,,2022-11-10 23:55:00,0.83,michal78,PLINE300,,,,SEMVISION,39320/36502,,,
1169,2022-11-10 23:07:20,,,2022-11-11 05:43:31,6.603055555555556,subedi56,PLINE300,,,,HELIOS1200_2,39320/36502,,,
1170,2022-11-11 02:15:15,,,2022-11-11 05:52:35,3.6222222222222222,sainch77,PLINE300,,,,HELIOS1200,39320/36502,,,
1173,2022-11-11 15:00:00,,pilot,2022-11-11 18:00:00,,,PLINE300,3.0,wei62,,H6300,31199/00653,,,
1176,2022-11-13 17:12:46,,,2022-11-14 14:18:23,21.093611111111112,sinha70,PLINE300,,,,POLYGON_2,31499/00379,,,
1177,2022-11-14 00:00:00,,h,2022-11-14 06:00:00,,,PLINE300,6.0,kondo25,,GS1000,31199/01179,,,
1178,2022-11-14 06:00:00,,Wf2;cross section,2022-11-14 12:00:00,,,PLINE300,6.0,carola29,,HELIOS460,42199/00160,,,
1179,2022-11-14 06:27:54,,,2022-11-14 10:08:44,3.6805555555555554,rutkow29,PLINE300,,,,HELIOS1200_2,39320/36502,,,
1180,2022-11-14 06:30:00,,CD Metrology,2022-11-14 08:00:00,,,PLINE300,1.5,naqvi66,,H6300,31199/01988,,,
1181,2022-11-14 06:30:00,,pline use,2022-11-14 22:00:00,,,PLINE300,15.5,hennebel,,ALERIS,39992/36503,,,
1182,2022-11-14 06:30:00,,pline use,2022-11-14 22:00:00,,,PLINE300,15.5,hennebel,,SCD100,39992/36503,,,
1183,2022-11-14 06:30:00,,pline use,2022-11-14 22:00:00,,,PLINE300,15.5,hennebel,,SP3,39992/36503,,,
1184,2022-11-14 06:30:00,,pline use,2022-11-14 22:00:00,,,PLINE300,15.5,hennebel,,SP5,39992/36503,,,
1185,2022-11-14 06:30:00,2.0,AX220873_2 on hold,2022-11-14 14:00:00,2.0327777777777776,raymaek,PLINE300,7.5,raymaek,LP1;LP2;H1;PM3;PM1,REFLEXION,31399/00039,,,
1186,2022-11-14 06:50:06,,,2022-11-14 10:00:31,3.173611111111111,peeter11,PLINE300,,,,HELIOS1200,39320/36502,,,
1187,2022-11-14 07:00:00,,Monitor,2022-11-14 08:00:00,,,PLINE300,1.0,vdbroecn,,GS1000,31199/31811,,,
1188,2022-11-14 07:00:00,1.0,BSD,2022-11-14 09:30:00,1.946388888888889,cochet,PLINE300,2.5,cochet,,NOVA200_2,32299/00013,,,
1189,2022-11-14 07:30:00,,devinp,2022-11-14 11:00:00,,,PLINE300,3.5,vbelle62,,NX3DM,36003/01224,,,
1190,2022-11-14 07:30:00,,proc dev,2022-11-14 10:00:00,,,PLINE300,2.5,ramane56,,H6300_2,31199/02273,,,
1191,2022-11-14 08:00:00,,Devinps,2022-11-14 10:00:00,,,PLINE200,2.0,janard53,,CAMTEK,32603/02125,,,
1192,2022-11-14 08:00:00,,DSA,2022-11-14 11:00:00,,,PLINE300,3.0,verstr99,BOTL,TRDUOS,31199/00650,,,
1193,2022-11-14 08:00:00,,h,2022-11-15 06:00:00,,,PLINE300,22.0,kondo25,,GS1000,31199/01179,,,
1194,2022-11-14 08:00:00,,q,2022-11-14 09:00:00,,,PLINE300,1.0,vdbroecn,,HITACHI5000,31199/01655,,,
1195,2022-11-14 08:00:00,,q D11 all rest,2022-11-14 10:00:00,,,PLINE300,2.0,vdbroecn,PM,EDR7100,31199/01655,,,
1196,2022-11-14 08:00:00,,TEOS processing,2022-11-14 20:00:00,,,PLINE300,12.0,belov93,LP1;PM1,VERSALIS,32099/01506,,,
1197,2022-11-14 08:00:00,0.0,Tool-to-tool offset,2022-11-14 10:00:00,1.4108333333333334,newman74,PLINE300,2.0,newman74,,H6300,31199/01995,,,
1199,2022-11-14 08:00:00,8.0,sem,2022-11-14 10:02:18,2.007222222222222,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,
1201,2022-11-14 08:30:00,,MEC,2022-11-14 09:30:00,,,PLINE200,1.0,ripj,,NOVA200,32005/01784,,,
1202,2022-11-14 08:30:00,0.0,xsem,2022-11-14 10:00:00,0.9966666666666668,maes72,PLINE300,1.5,maes72,,SU8000,37004/15017,,,
1203,2022-11-14 09:00:00,,euv test,2022-11-14 10:00:00,,,PLINE200,1.0,pollenti,,ASM750,31199/01851,,,
1204,2022-11-14 09:00:00,,euv test,2022-11-14 10:00:00,,,PLINE200,1.0,pollenti,,TELACT8_750,31199/01851,,,
1205,2022-11-14 09:00:00,,MAZO(H2O)nprocess deveop,2022-11-14 14:00:00,,,PLINE300,5.0,thukka30,LP1;PM1,XP4_4,30990/32063,,,
1206,2022-11-14 09:00:00,,p,2022-11-14 12:00:00,,,PLINE300,3.0,goovae19,LP1;LP2;LP3;PM1,EXTREME_2,31199/01617,,,
1207,2022-11-14 09:00:00,,TiN plus Cu CMP Tool in spec,2022-11-14 13:00:00,,,PLINE300,4.0,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32299/01084,,,
1208,2022-11-14 09:00:00,0.0,POR recipe - C1301,2022-11-14 15:15:26,5.904444444444445,jedidi64,PLINE200,5.0,jedidi64,,TEMP_BONDER,31012/01084,,,
1209,2022-11-14 09:00:00,1.0,PMMA etch,2022-11-14 13:11:11,3.7377777777777776,arvind29,PLINE300,2.0,arvind29,LP1;PM1,LAM_E6,31199/02272,,,
1210,2022-11-14 09:30:00,,3 wafers need measurement,2022-11-14 11:00:00,,,PLINE300,1.5,moet12,,KLA2925,98601/31507,,,
1211,2022-11-14 09:30:00,0.0,check of first test Ma-N + NC50,2022-11-14 11:22:49,1.8433333333333333,leruth67,PLINE300,1.5,leruth67,,NOVA200_2,44999/01882,,,
1212,2022-11-14 09:36:00,,,2022-11-14 10:21:39,0.7608333333333334,goovae19,PLINE300,,,,EXTREME_2,36003/36502,,,
1213,2022-11-14 10:00:00,,check on HCLU defects GOR10,2022-11-14 12:00:00,,,PLINE300,2.0,moet12,,SEMVISION,32299/01959,,,
1214,2022-11-14 10:00:00,,coupon measurements,2022-11-14 15:30:00,,,PLINE300,5.5,chan63,,METRIXL,32399/32869,,,
1215,2022-11-14 10:00:00,,dev,2022-11-14 11:00:00,,,PLINE300,1.0,thiam14,,H6300,98600/00962,,,
1216,2022-11-14 10:00:00,,for p-line processing,2022-11-14 15:00:00,,,PLINE300,5.0,tielens,,JVX7300M,36003/36503,,,
1217,2022-11-14 10:00:00,,i,2022-11-14 12:00:00,,,PLINE300,2.0,redants,,HELIOS1200,98850/02081,,,
1218,2022-11-14 10:00:00,,recipe,2022-11-14 11:30:00,,,PLINE300,1.5,tamadd54,PM,EDR7100,31199/01918,,,
1219,2022-11-14 10:00:00,,TEM,2022-11-14 16:30:00,,,PLINE300,6.5,faviap,,TITAN,42199/00160,,,
1220,2022-11-14 10:00:00,,TEM prep,2022-11-14 17:30:00,,,PLINE300,7.5,drijboom,,HELIOS_G5,42199/00160,,,
1221,2022-11-14 10:00:00,,training,2022-11-14 12:00:00,,,PLINE300,2.0,laidler,,ARCHER700,38199/01904,,,
1222,2022-11-14 10:00:00,0.0,check roughness,2022-11-14 12:00:00,1.7075,nolmans,PLINE300,2.0,nolmans,,HRP340_2,32299/00978,,,
1223,2022-11-14 10:12:45,,,2022-11-14 13:54:53,3.7022222222222223,verhoevj,PLINE300,,,,HELIOS1200,36003/36503,,,
1224,2022-11-14 10:22:22,,,2022-11-14 13:25:27,3.051388888888889,goovae19,PLINE300,,,,EXTREME_2,31199/01918,,,
1225,2022-11-14 10:30:00,,AL208143/1,2022-11-14 11:30:00,,,PLINE200,1.0,chen70,,SAM_AW300,32299/02107,,,
1226,2022-11-14 10:49:33,0.0,HPM Recipe;IMEC Clean (215),2022-11-14 15:00:00,1.51,rastog28,PLINE300,6.0,rastog28,LP1;MPC5;LP2;MPC2,DNS_6,30990/32063,,,
1227,2022-11-14 11:00:00,,DSA,2022-11-14 12:00:00,,,PLINE300,1.0,kampit73,,H6300,31199/01680,,,
1229,2022-11-14 11:00:00,,inspectie,2022-11-14 12:30:00,,,PLINE200,1.5,dusar,,NOVA200,97400/01743,,,
1230,2022-11-14 11:00:00,,p,2022-11-14 13:00:00,,,PLINE300,2.0,goovae19,,HITACHI5000,31199/01918,,,
1231,2022-11-14 11:00:00,,test,2022-11-14 13:00:00,,,PLINE300,2.0,beggia74,,KLA2925,31199/00653,,,
1232,2022-11-14 11:00:00,1.0,W BPR process,2022-11-14 20:02:49,6.831388888888889,sugawa19,PLINE300,7.0,sugawa19,LP1;LP2;CL1A;CL2A;CL3A;DR_A,F_REX300X_1,31399/01183,,,
